TRACT,POP100,AREALAND
510101,8815,2806471
260100,8782,34335739
520500,8353,23801092
220100,8216,19185943
510200,8112,8740423
72400,8050,11230767
310400,8023,22630189
540500,7875,7936137
510503,7874,2398592
60302,7785,8664959
520400,7717,22254864
710902,7708,19848728
330100,7697,12446593
10100,7645,8509922
530500,7600,29149873
320300,7569,22230897
500100,7487,23119219
310100,7421,11382780
954500,7331,51724032
590300,7295,9921230
952500,7271,23129082
810200,7239,20524229
530600,7227,41364182
530400,7151,15746951
60104,7137,3347287
500302,7126,9605588
957800,7118,24738537
954700,7110,23948902
202602,7080,10118909
310500,6988,21173341
210504,6855,14262819
301100,6844,7055259
72500,6827,20527583
320200,6816,10718191
850102,6809,23484045
200302,6668,9190607
420200,6639,7727670
170200,6623,55288163
50504,6592,2950203
570800,6585,30613845
951400,6572,28103260
840200,6558,34765143
958800,6537,36037459
190101,6510,34420570
590100,6501,19722641
200100,6434,11493886
200305,6428,5523469
420100,6402,38303426
170400,6325,14809409
952302,6319,17886907
420500,6213,33982664
960300,6194,55716477
580200,6170,13717628
955401,6128,45474899
100503,6102,3920527
956200,6078,62771822
560702,6073,11106445
270800,6070,2352698
730300,6057,18401293
9122,6048,1730695
570100,5996,17104524
200304,5988,8547295
430501,5983,11030815
40702,5957,5106600
310300,5857,9647411
410500,5849,6836441
952800,5843,20506762
202402,5813,2876834
72900,5807,21989891
50902,5772,3693709
540402,5770,7666566
500401,5760,6064433
830503,5755,8542060
310600,5734,39737167
410100,5724,20418081
5403,5699,1887845
150602,5682,37497361
100400,5681,3744551
10200,5659,8775420
330400,5644,26996555
570201,5642,5938448
31800,5612,5927008
250100,5597,23614402
290200,5590,16191040
190303,5574,10381960
560600,5572,11556831
540700,5570,11958935
301500,5566,5658620
31301,5562,2714759
170300,5555,28657254
580100,5522,25673869
530200,5519,10624005
400100,5495,7870452
40443,5476,1857294
10032,5461,1199838
710800,5456,13906304
520200,5442,12010435
50405,5435,764799
6800,5427,873857
50600,5425,1582246
959200,5415,32432458
180202,5411,11949157
230200,5396,13202149
40304,5395,1881789
720300,5384,11776678
50901,5380,12176044
955202,5377,15640570
952202,5369,23605686
510602,5345,13013784
500200,5337,5264006
300102,5326,11169714
9800,5325,2899787
302100,5318,15750114
300302,5315,18765551
122600,5315,2074464
410600,5295,48283643
560701,5282,3205663
30101,5275,7933574
958700,5270,22392782
280102,5254,6595305
810500,5253,11843255
31900,5246,8919591
130102,5222,16450300
82001,5219,8160224
710301,5212,5973943
951800,5211,21705535
330300,5211,13428517
520100,5209,10596024
560201,5209,2259392
5405,5208,1373656
202601,5198,2436719
10012,5192,1542442
130500,5187,1215550
31704,5184,4193778
953600,5176,22911423
590400,5164,16359349
270201,5164,23108925
202701,5163,11595775
959900,5162,54473101
240101,5143,8346862
10500,5142,2811388
40200,5139,6533010
400502,5137,5093449
180500,5135,10407473
560402,5119,3615654
60301,5111,3378191
270300,5104,16028737
330200,5086,5876039
130101,5085,6548449
300101,5077,18222167
840400,5064,6821036
510601,5058,8111090
220700,5057,54370565
190104,5053,5936554
121802,5034,5330401
550200,5026,11636892
955800,5023,33441827
954200,5023,3640562
550500,5017,3205907
280202,5015,11191843
10002,5012,2248104
850400,5009,56523433
20428,4995,1788857
220402,4993,9424070
50403,4940,3416837
430100,4930,14032743
250200,4927,17279031
9903,4927,2354487
560900,4894,32375482
401402,4889,10629962
540600,4887,10240848
430200,4886,6050837
170100,4883,35044895
60501,4882,7074519
410403,4875,11692566
81900,4874,29336031
200500,4869,1795011
220401,4864,15923194
850300,4863,12525533
550103,4850,8595226
51103,4849,3163784
301000,4845,3765450
956304,4838,48612204
140300,4837,19013696
840300,4837,17609012
5214,4832,656806
300800,4831,1707732
82012,4820,6175577
202404,4817,7161427
150200,4807,8397580
180800,4796,12877479
7800,4780,983466
240601,4776,18265889
960700,4776,19632750
510702,4775,6590376
50221,4773,3175920
301700,4757,17355338
50503,4752,974653
950700,4750,41632927
952100,4726,26524614
951700,4725,21706939
550601,4713,11642996
830102,4709,14752609
270500,4708,2968065
72102,4707,3946794
121400,4689,4309761
121702,4683,9363582
740400,4659,39834979
550300,4658,25388411
730100,4656,32013899
950900,4654,25339392
240401,4646,7052323
830101,4642,15230637
5500,4641,1130229
72703,4636,16060970
200200,4634,7455688
956800,4623,42381208
510400,4622,7007747
190302,4621,19212484
401401,4620,6776512
710901,4619,6602759
302202,4617,14563478
202702,4611,21778493
420402,4597,23451477
31612,4596,1005469
953800,4587,5799727
720100,4585,47755557
955600,4581,58481883
130402,4567,5662688
510102,4567,2230231
270100,4565,63848270
957000,4559,46420861
955001,4552,21555766
957700,4550,26579903
710102,4549,45027240
957100,4546,76299500
40411,4544,1745764
121801,4529,3732129
710302,4528,11284167
50232,4527,1400776
130701,4521,36836637
955301,4513,14492421
60212,4511,936937
820101,4500,7592418
81200,4499,1096794
100700,4495,19281508
72202,4492,5575736
180302,4487,10798426
160201,4484,4218787
210204,4476,7567407
954801,4475,23318894
130704,4475,8824189
122500,4472,1418669
310200,4463,3629767
60222,4460,799088
820300,4455,15114769
570500,4434,4204751
957200,4432,44350195
51001,4428,14024037
850200,4423,4438424
430402,4421,11907621
180901,4421,11635465
710200,4414,15171333
320600,4398,25782211
3501,4392,662561
230400,4391,26305155
81601,4378,19744303
740200,4376,22131990
750601,4368,10985103
73002,4351,11899821
4700,4351,780474
430401,4350,6333923
810600,4342,14348695
560100,4340,11334356
830300,4336,4866115
230501,4333,8621172
953300,4322,24723335
953500,4321,33537016
750202,4319,11189306
50241,4318,950241
70100,4302,5183428
240202,4300,16482347
41100,4300,9010720
958500,4296,30465961
960400,4295,1493007
540200,4293,5812936
31305,4291,916947
30300,4281,2060560
180600,4281,2380685
50242,4280,930001
320500,4279,45156218
830400,4268,4953648
959602,4263,8994501
954600,4255,22886506
122001,4254,1963674
955201,4251,7824939
301900,4244,78278039
240201,4239,13498286
240602,4231,7845795
250600,4229,29321380
10044,4228,937755
220502,4221,9607817
952201,4215,9978302
73009,4213,2507274
430502,4204,10551834
9902,4182,2127205
960800,4179,14713429
230502,4175,14936524
51102,4167,10654639
840600,4157,25489807
959300,4154,34514800
430601,4153,10024106
260400,4143,25419585
420302,4141,6307087
840100,4136,46553922
202500,4133,11408326
210203,4131,3759878
100104,4122,5422786
40604,4120,1447222
190103,4112,5909140
31702,4104,1360203
960900,4097,13138810
200306,4094,1478547
955900,4094,76217328
50831,4085,1083258
82103,4082,1639624
210507,4075,1441527
9624,4071,1292771
500402,4062,12273450
31031,4054,1435663
250500,4052,5685075
570700,4046,34879165
50506,4026,1344312
180400,4026,4826254
320401,4024,4116018
570202,4018,21019266
50821,4012,1062993
150500,4005,4199522
950602,4001,11145282
50321,3998,834900
240102,3995,3466062
140202,3990,2039626
60404,3988,2126683
560300,3984,13204653
720503,3984,11269940
210505,3982,7844855
60403,3971,4901792
750501,3968,1820185
830201,3966,14305213
952902,3953,15670083
50212,3941,1209519
30103,3940,543746
5000,3925,953626
401200,3907,16999831
260202,3906,5006006
401301,3903,2268693
30104,3895,1023094
270202,3895,51725471
400400,3891,6476604
60401,3891,6184918
1302,3889,270745
9112,3883,554767
410703,3881,26586131
31033,3878,1514782
420401,3877,6088846
40900,3876,13122434
1001,3876,376003
8500,3873,771184
510504,3871,1283382
956300,3868,45069895
301600,3868,25667311
956305,3863,3956516
510502,3858,2413228
8400,3851,2027414
40601,3846,3178063
951300,3831,25855828
500303,3828,9523296
50222,3827,1352989
72201,3827,4884012
71402,3825,1352124
160400,3824,41949510
260300,3821,4574088
60502,3817,9205828
730700,3807,21070877
10045,3804,6668964
840500,3790,5419996
40446,3785,1432412
510701,3777,12296495
952301,3771,12130839
530300,3770,2013808
210100,3768,21544517
81501,3765,4506725
73004,3759,4491730
290300,3756,10924000
122002,3754,2245798
50811,3751,13310139
8602,3744,1191627
957900,3734,13053233
202403,3732,6935242
750300,3724,1917208
190201,3719,3179523
8002,3719,493976
280201,3716,3453965
260500,3716,2050994
5602,3706,620918
590200,3697,2418675
40603,3696,979266
31035,3691,1167125
60223,3686,1660820
31121,3676,1150376
150400,3676,2549197
70503,3667,1216491
8001,3656,722148
130602,3654,52039818
180700,3650,2393206
70502,3647,1805523
830502,3646,20315076
