TRACT,POP100,AREALAND
65300,10232,24720267
3913,8762,7612483
70318,8353,16701505
70605,7985,10551941
11100,7759,53237610
4208,7565,8321837
11500,7550,181051032
11605,7534,14333131
20201,7459,21538596
3704,7431,9670022
67200,7257,9943978
60102,7214,23237518
30401,7137,43184103
60502,7094,12104706
11302,7086,3469030
4205,7062,3689284
11900,7059,153991298
904,7019,65989844
950102,6988,46901755
3908,6983,6590507
70316,6903,4944741
1800,6879,233403046
51903,6834,36830858
930304,6825,14999818
70403,6820,30989158
63608,6785,8003782
11508,6773,7235977
63610,6769,9947259
30601,6762,15465386
3406,6754,4411819
7501,6750,12629230
63604,6741,12912899
4001,6633,2476703
60600,6632,110754372
70503,6614,6078073
70305,6572,6093900
11110,6570,4224790
70309,6546,7316708
11711,6490,5294545
3804,6479,3625005
11709,6475,25126942
10314,6474,9259116
11003,6449,3197003
930100,6415,30975850
3202,6408,3028021
11707,6383,6116694
65600,6360,3223653
930201,6330,111284814
200700,6326,9357461
12203,6316,11502619
1701,6297,29196729
80200,6294,235867241
1300,6283,133250732
10313,6246,12032748
11708,6239,8784417
80102,6237,93093457
10406,6226,13211479
31302,6186,29843924
11519,6168,6719951
10702,6097,4560897
3405,6076,3121099
12406,6034,3209833
70301,5992,11579608
10321,5965,14376937
11600,5964,261355750
31402,5963,20061793
11405,5945,2465154
3000,5928,4475175
70315,5914,5507335
31100,5891,27831014
4204,5883,5937608
12703,5855,15232584
63609,5827,28610228
600,5810,5221305
53100,5765,30564077
53301,5763,8829516
11701,5749,31985916
31101,5723,78260161
12109,5723,3989499
11506,5689,3799564
950201,5681,11075445
20300,5661,20433537
70606,5660,21358188
10318,5654,5193246
40400,5647,166291204
64700,5646,5876977
7502,5602,20745403
2001,5587,1990382
20701,5575,170378818
11517,5560,5026447
12604,5560,3960262
401,5546,3872076
11520,5543,7721274
20601,5541,4934506
1402,5514,41556560
30602,5509,22050656
1401,5470,16448093
4210,5411,2829042
12302,5380,4812992
64600,5376,3953968
4107,5374,2857401
11200,5369,27987290
4105,5364,2259120
1703,5363,222463545
2302,5348,3315849
11114,5341,3876621
4003,5331,2132873
11111,5328,3708998
52500,5313,4147116
3703,5309,3096196
31301,5307,8313407
100200,5284,266664604
52900,5283,16768983
10701,5282,7715871
12107,5271,9653255
11603,5257,35134151
70317,5254,3769753
52001,5253,105415855
900,5247,6026531
11406,5241,4477046
12502,5224,4837188
9106,5208,2890540
20402,5206,19005332
30900,5187,14111641
60200,5183,79568247
7102,5182,2055519
52302,5148,3567141
10324,5141,2541428
2600,5102,2920204
920300,5101,69833815
12105,5093,4348917
51904,5079,19201420
30502,5048,27701911
903,5045,101691665
1601,5030,17561651
10901,5021,2676228
20800,5005,47019932
70314,4997,3387058
12407,4992,4517024
9300,4989,4818608
30302,4986,20499439
10316,4978,8062304
60104,4976,7265975
20700,4969,257433285
1003,4965,112840776
40205,4946,8216144
51901,4942,45873173
10317,4938,6142793
200600,4934,12598048
51300,4933,4924469
20600,4924,74512450
12206,4919,2879520
66802,4884,3898142
11515,4849,3611890
201501,4834,1997866
30802,4832,34838925
80101,4830,47200368
3402,4805,2099418
11712,4795,5210366
1900,4794,2300743
52301,4793,3800896
21200,4786,166470226
