TRACT,POP100,AREALAND
11400,8657,66483222
10908,7499,37235570
951400,7414,43341620
10107,7366,46281288
1111,7304,4789468
1105,7186,3995773
11002,6946,12579726
10115,6926,75578224
1801,6851,3946238
20303,6820,79480564
966302,6791,8707815
11004,6790,62414829
10110,6720,9743223
11300,6707,97702975
10905,6518,47251504
958900,6471,16883702
20302,6392,998326904
100,6363,22470026
965700,6316,68858612
957000,6314,60986206
10501,6190,10679530
951800,6143,42912874
10109,6129,7244676
10405,6122,25667064
10103,6059,3220037
951300,6006,65041484
10112,5922,3812677
965100,5857,3947635396
20500,5849,7685444512
962700,5845,85959460
959000,5803,12725733
965900,5801,3134731
10906,5794,12077521
977700,5783,29159455
977800,5719,43648231
958803,5677,15553342
966301,5585,122087152
10401,5578,18496303
1806,5517,4449935
953100,5457,467757625
405,5454,3694667
1902,5437,7237653
954302,5403,8871282
958700,5366,1033765710
1002,5206,4173117
10406,5202,66948273
1112,5191,2762270
962900,5052,57328817
10101,5049,428727416
20301,5025,23106556
10404,4991,185400680
954502,4949,31386805
10300,4887,278413248
408,4883,7406785
1108,4802,2135999
1200,4691,4396164
10904,4649,2821378
951600,4587,2386613
958600,4500,933973682
954301,4495,6273904
10102,4426,63591684
951700,4425,64584786
967701,4379,245197185
20100,4311,678193853
950800,4306,2170620943
201,4300,2676193
966101,4222,475154905
10116,4206,5161878
10600,4179,2615277
407,4176,2959437
952000,4076,2984096325
1001,4068,6799546
11700,3996,1544702470
10700,3983,2324264
966200,3973,4868698
11602,3957,4203980145
1804,3946,1999250
20402,3940,10916391
964200,3929,117313900
1805,3873,1997102
960202,3872,20720445
10502,3865,18906975
958805,3849,36889014
300,3846,3904158
957100,3844,38974072
955800,3837,2479944305
11601,3772,680360558
10800,3741,4551880
1107,3722,2860641
966400,3663,1184717161
10113,3648,15311526
10111,3643,3837820
10200,3628,106627049
954100,3620,709621093
500,3573,2687899
967700,3571,808202085
900,3495,1859366
10114,3466,242861236
10201,3465,1359175
967600,3432,651384183
971700,3391,85067412
1110,3389,2380783
951900,3380,1232418788
955200,3366,818339537
10907,3363,28773827
10500,3344,4405175
20401,3336,33168837
1501,3279,2818071
940300,3222,819344750
10403,3212,32601460
978000,3207,1832958343
959600,3206,1149477843
956900,3165,2265331
968600,3162,874292158
958100,3143,1178729802
962802,3131,6403281
964600,3131,778717309
959700,3130,195707878
940400,3099,45114453
1600,3077,1875983
962801,3063,2130703
977900,3056,14780165
406,3035,1442302
966100,3007,2646169
401,2998,1799515
967702,2974,23019478
953600,2931,1572683950
962600,2865,976462714
940800,2861,973101091
965800,2850,995161093
11100,2844,2520408
966602,2837,7814451
969600,2835,1118358780
702,2835,930149
968300,2835,7434457143
11200,2832,3050776
955100,2798,494832606
970100,2785,1118927803
954401,2780,1822228
973200,2756,82699545
973600,2747,1834902863
941700,2720,5929665194
958804,2709,2042116
966303,2678,126502413
11800,2662,12564508
10402,2641,192794535
1502,2582,965353
11001,2563,3107206
10400,2561,697089243
964700,2551,708467572
940700,2521,1293774343
200,2521,39505854
941500,2519,33462274
962100,2505,1416683437
973100,2491,2033894958
960300,2483,354081713
960201,2463,20321927
965200,2461,84828570
966304,2455,36024814
941600,2413,5079608331
963100,2411,2943956443
954402,2403,1746486
954600,2377,978481241
600,2337,960432
954501,2298,42634009
961600,2298,1476734132
951500,2270,1945715
10202,2262,3171166
966102,2250,125872306
941100,2240,1398613625
971600,2233,4091180001
11005,2180,347170339
1700,2167,1725650
961100,2125,2542625555
202,2111,4661641
972600,2104,3487518492
953300,2099,1297179618
971200,2065,1679479034
958200,2044,976753775
956700,1997,1642439982
952800,1981,55501814
956600,1962,1441858321
940200,1948,1220933806
971100,1929,949228419
20200,1923,14621385
968800,1920,888222864
952900,1893,999527568
960100,1872,4689279882
956800,1867,73488075
941200,1861,3045233125
1901,1808,1279389
950400,1799,539730512
966601,1768,1173802615
975700,1705,97409204
974100,1663,1362677265
940100,1614,765980050
20304,1592,167718535
952700,1575,1608744294
701,1558,885644
941000,1520,22975181
962200,1481,1499592486
979100,1446,2607411018
975600,1440,3623453286
964100,1377,1900214169
953700,1364,40201761
1109,1362,3231812
968700,1311,6919333290
976700,1262,2229019814
91600,917,2511438719
