TRACT,POP100,AREALAND
200,7786,89480687
1602,7661,13810513
963700,7122,32519830
500,6961,35210188
702,6613,2601017197
978100,6419,291300059
965200,6408,10304671
2002,6124,1721896948
501,6087,3759045
102,5829,985264762
940400,5783,33554021
1501,5735,16737013
967802,5734,71567320
1901,5582,1516198606
1302,5532,8039749
1502,5360,4772891
970905,5308,25399360
965100,5292,1729036610
600,5219,20471271
970800,5202,137605656
1200,5142,6652310
300,5089,25070675
901,5077,5592695
970902,5060,7268630
1700,5044,27024327
975302,5004,24127317
401,4959,15013639
503,4875,3105349
1902,4862,2578411177
956400,4769,121225996
940202,4648,1191236457
959401,4633,999374559
950200,4628,5202900369
957900,4580,88870284
2001,4571,1008221885
967704,4505,199584343
978002,4460,3709687100
963600,4319,2006244
965500,4183,14073271
940201,4079,1743471447
965302,4053,6107359810
100,3976,34192019
967700,3939,25640999
978001,3938,197750263
400,3901,3686649
967800,3888,28016823
970601,3862,89184702
1401,3841,3971268
970700,3816,2650753149
975202,3807,2904854639
1603,3797,48954762
963102,3790,1747486
902,3719,3793226
965402,3701,11310768
967801,3650,6252324
955202,3606,42650859
963101,3599,5059445
403,3530,9082618
940100,3529,4896073835
951300,3502,110803770
957800,3415,40416919
965301,3401,10094150841
602,3382,1915272
975402,3378,125019349
962700,3371,629460748
951100,3336,6100000349
940302,3322,33775446
956500,3277,37043131
970602,3247,1497769
968000,3229,4851654188
962800,3169,8178503
502,3111,2968735
956600,3102,10836019326
963400,3100,1325725
104,3062,2906481520
978400,3042,120290529
1301,3031,1747648
1100,2863,12470496
1000,2842,2034797
975401,2798,6798477
958000,2788,3008024539
971100,2772,12085096
900,2757,3272089
975301,2750,2281714868
975201,2713,49117115
1402,2655,12665487
301,2653,5530657739
404,2650,1935131
700,2637,1599238
967602,2621,2003182811
956700,2603,26097175
601,2594,1275298
965401,2586,5791748
970903,2582,12277860
955100,2578,10693618012
950300,2553,2190168564
963500,2515,2187872
962600,2487,3940929135
970904,2469,86184203
957200,2467,6801380673
967601,2458,7990544344
971200,2421,34902966
1802,2388,8809200702
940500,2361,2265374
970500,2354,2644309182
1801,2328,1973876207
967701,2289,60998666
955201,2263,22935227
963000,2219,8955032
959100,2176,2286140410
963900,2157,10371823047
103,2126,2339945718
967600,2076,8642965790
967703,2074,19660252
967900,1926,5186478156
940301,1859,5634817
959402,1796,2105438648
101,1779,3111468544
971000,1757,128084094
800,1738,1244409
701,1723,3225676195
978200,1722,6236045862
957700,1715,2626999208
962900,1705,7191559
302,1621,6778535562
971600,1422,21176201692
968100,1405,6906937314
980801,12,3620472
