TRACT,POP100,AREALAND
10709,11650,62598355
10708,11585,81509929
30336,9126,18298167
42002,8883,27437886
21201,8733,18854245
30701,8391,92645189
42100,8390,191330486
10300,8380,343037976
40602,8254,14358140
10905,8213,49276058
30216,8070,13235588
11114,8019,40324885
11104,7875,17898205
10800,7807,18070804
10904,7747,276176721
11601,7517,234596822
11410,7483,111060271
11503,7482,24911318
30600,7432,130889056
41001,7376,98270657
10623,7376,12931855
12703,7347,30914315
6409,7317,11532862
11501,7216,38613703
10612,7139,14806795
10801,7112,5032304
14414,7006,8886580
6407,6959,165068021
10205,6938,16714370
30613,6935,17261116
30901,6862,27113866
11025,6838,5889653
20703,6796,8141508
11202,6773,13487064
12911,6757,12427215
10903,6599,55586749
5106,6587,9811038
14303,6557,38255725
10803,6514,8513865
40501,6514,13422521
10806,6486,12459121
30615,6484,72410598
21202,6460,86892663
14208,6433,16760473
11504,6431,26999772
5412,6381,10531904
14207,6349,34100884
30304,6311,10917979
11708,6297,20167103
42104,6246,118431197
14406,6219,7123588
5503,6176,18875446
30607,6175,8011778
5404,6162,62312751
10710,6156,13820240
10402,6148,82459087
11023,6113,6049280
5304,6079,39131365
30352,6077,16767834
20804,6064,26378238
11012,6040,10606775
11500,6035,91987110
973000,6028,23065873
1700,6023,18682294
11117,6020,21328319
961300,5981,91242977
30903,5980,9177956
10908,5979,30950201
964100,5974,147092709
42008,5961,7932540
14404,5918,5387943
11409,5915,53692954
40107,5901,28316271
40204,5884,11747450
20706,5857,79277261
50701,5834,117578091
21203,5834,124715481
30220,5827,22415250
11110,5813,40239086
20402,5798,69762663
30904,5765,47302726
10304,5751,51697522
60401,5749,91219890
11115,5736,20964899
40205,5732,8597200
30804,5732,13258264
10400,5722,737472734
1000,5718,16676587
11102,5684,45245121
30340,5681,4918876
12004,5670,24676107
11411,5666,41208923
40506,5659,45745343
5607,5640,5860606
954300,5637,132642536
40904,5637,3263019
958900,5629,513045562
21400,5629,111527799
11101,5618,20669324
30315,5610,13715389
10601,5600,39717843
960402,5587,96662750
203,5584,13039785
5905,5577,5486705
14410,5568,12742523
30330,5557,7151916
30103,5534,59130244
40900,5532,26140413
50105,5525,108019694
60404,5517,164094485
11502,5501,138339226
30320,5500,5818222
10102,5486,30430923
5402,5486,5387237
11000,5459,130503901
41600,5438,142929525
40504,5436,53074248
6804,5433,13839126
979600,5409,78651668
40104,5400,11537567
30221,5378,8288165
964300,5372,89845382
964700,5369,70844279
6501,5349,40619000
50604,5323,126994789
10704,5307,8412809
2101,5300,13690930
11021,5297,11286806
6600,5294,104094994
30500,5272,165331585
6505,5262,94686529
11203,5259,13050417
2803,5257,8296915
14206,5256,46234476
40108,5225,41072820
20202,5219,171352641
42000,5197,204155973
50300,5173,145544234
11108,5172,9167466
11300,5170,65679503
5405,5170,168548518
10002,5155,8916326
11419,5154,47692956
960703,5153,76525338
12907,5151,7198052
20500,5150,23612761
5903,5149,7957148
2801,5142,9598848
60101,5136,55927587
10629,5136,8109938
10204,5136,12188510
10206,5129,11525093
41703,5114,82661895
11302,5111,115349858
5910,5109,7282121
1100,5108,21401766
11207,5103,5417381
30316,5096,9304692
30215,5095,69673088
41000,5071,5382695
5410,5070,3481205
30219,5059,41491046
14105,5057,12569579
5600,5053,4209848
6411,5045,4606322
20201,5043,51761148
5609,5034,7746923
6000,5016,159587425
10707,4994,95951144
5109,4989,8186125
3302,4987,5552353
970500,4976,169044253
10101,4975,252975176
30200,4970,280829302
40110,4967,32864430
11013,4960,5003853
11709,4956,18388349
965300,4944,140130133
6412,4923,6062060
954800,4907,11523946
11803,4902,3942621
10702,4898,3130859
11201,4895,12315478
50100,4890,431937439
11206,4877,6988135
6402,4870,15830001
30502,4868,55438288
957800,4865,832713945
960602,4855,151764083
40801,4852,20146187
10500,4850,17424883
