TRACT,POP100,AREALAND
108535,11132,15902241
6708,9430,21304960
5809,8362,7695385
6709,8244,15435912
202205,8093,5178093
50404,7678,15529418
107406,7600,8946814
200800,7444,7463636
966100,7393,107432878
5805,7369,7804502
300805,7091,45401539
301003,7086,7387566
966200,7078,369882149
9006,7010,2583938
10902,6880,17652790
202301,6821,112526350
300901,6764,21373535
201607,6721,10218420
202302,6621,89731407
202405,6617,262347702
201405,6593,20070084
2406,6587,10439284
202005,6564,4923908
108106,6494,19406750
201403,6463,38272912
301013,6444,4990978
300201,6406,264073064
2301,6374,452105050
301407,6348,10324850
902,6316,170716281
966800,6269,879080415
202106,6264,5166816
106903,6139,4309028
108523,6118,3204173
301100,6059,4804363
7306,6037,2586432
201202,6015,1299256
600401,6015,36514945
501005,6009,61138918
953500,6004,35951387
300905,5998,5106518
107401,5990,7872226
960701,5983,6604516
107212,5979,2675545
300904,5945,7935378
202203,5945,6022685
486500,5929,8246866
600502,5924,59147073
501101,5923,88178553
107001,5918,4546565
958300,5914,84610226
201000,5895,3525722
301011,5883,7802622
968400,5882,44784698
978100,5860,14701544
108109,5852,9119811
2001,5802,31025308
201505,5791,3872495
21500,5791,100696420
108318,5748,11329352
2005,5735,40310286
108527,5716,2545552
98800,5689,161413784
202403,5637,122773203
400300,5624,37169910
108325,5623,2631419
950902,5590,57072413
98600,5588,56281704
600801,5582,24675682
400103,5572,160721936
976200,5561,325417314
400106,5559,83419469
30509,5548,10269824
40301,5545,453139315
11101,5507,336678323
960600,5504,239497780
301410,5500,5213893
20706,5498,172032642
50403,5489,59808744
40401,5483,21396426
400104,5465,48556526
7510,5463,2588038
301302,5444,75756248
201509,5428,23565709
796101,5419,26724343
400204,5410,191200730
940006,5403,7474316
940001,5393,779286683
50105,5383,20780698
201904,5376,2414439
796600,5372,197348565
892502,5360,167881726
40400,5351,306309460
30601,5349,156324172
376000,5345,359857135
201612,5340,2591076
201514,5334,31608537
977600,5307,465232674
796002,5305,245409548
108302,5293,14446837
161601,5284,110845266
301406,5268,12921115
30406,5238,5162505
108531,5237,5257527
108223,5227,9882002
301014,5218,2587142
108802,5208,23221866
88600,5205,347791316
1301,5189,10356174
961500,5172,354456876
6000,5167,2918568
108534,5155,15384642
108603,5155,15415446
10101,5146,30104017
9500,5140,97812745
40200,5132,7446818
40500,5108,609939173
202008,5105,4930739
300,5101,3891699
40602,5096,490829941
10400,5087,2026969
108234,5086,3847707
10600,5078,9099635
201700,5060,48413469
108524,5056,3897745
500901,5050,134390864
300702,5034,397844652
108515,5029,3240835
201609,5027,5127658
94200,5027,668539752
30202,5026,370000553
89598,5006,501259124
108113,5001,5199178
50101,4998,6172442
107405,4997,6088258
108526,4986,2350854
7630,4983,2605704
7312,4980,2578063
108514,4972,2053907
108604,4966,33247159
9401,4959,19036555
10102,4955,2739733
202007,4954,9951948
201303,4941,2640850
2302,4939,289810767
202,4928,6953465
400203,4925,217346205
107213,4913,1825994
108536,4907,3246860
7639,4902,2605622
108304,4894,3882783
11400,4884,142728615
802,4876,427502748
87200,4876,480871948
961700,4875,171770189
953200,4867,1704564495
892700,4857,237234179
8502,4854,5176564
108114,4837,5482236
5404,4835,42743715
796102,4827,32608948
486000,4826,201642255
106403,4818,3791112
486700,4817,712603284
108307,4811,2599813
202201,4806,12824232
94700,4787,30342978
501003,4776,98586866
892501,4774,136785129
108215,4741,2552471
105600,4731,3429332
88801,4728,31797133
961402,4726,205855735
7638,4713,9237666
201205,4705,7463363
1402,4701,3850249
109003,4696,25686621
5811,4668,9951325
202501,4666,23211042
201902,4660,2468928
681400,4658,247746878
376700,4654,361464360
574700,4654,285573462
7900,4649,3739248
961100,4647,443800747
403,4637,20900665
486100,4637,14637608
40102,4632,100744471
1602,4628,145345934
5300,4618,2588212
968500,4613,58207987
105907,4607,2438976
300806,4604,16804742
106302,4589,5140221
6703,4587,7953528
7641,4584,1343067
500500,4582,6606799
30512,4571,33810875
106913,4556,5787003
107206,4555,2563998
6905,4543,2596735
6710,4533,7814583
50801,4531,106354375
796003,4525,242395555
2102,4489,338352368
40100,4486,17027635
940007,4480,172754231
202105,4473,2575385
7512,4445,2595267
30402,4445,80049510
108708,4431,31060118
376100,4429,478589052
7704,4425,5238024
600802,4415,265127085
21402,4413,7982092
201801,4409,5165953
940003,4406,1087995721
796200,4397,3402341
375701,4394,20970678
958100,4390,901780280
7803,4388,23176478
4800,4384,3411898
501104,4380,216520033
108707,4377,5127795
600700,4376,756116574
30105,4359,335293739
377000,4357,402109229
977802,4353,80565549
300202,4347,457001995
7520,4347,5058216
108110,4343,12329696
201610,4338,18562850
574600,4327,29643855
108233,4320,2568976
7636,4313,5168360
106914,4311,2568214
202002,4309,6207184
202404,4307,102487854
376900,4305,39833657
7409,4302,5172612
108101,4298,48838162
107215,4293,1278011
500800,4279,10351488
108008,4277,2590035
978000,4273,8897865
108323,4272,2807196
9015,4268,2532544
583400,4266,97103823
961300,4263,343403521
106710,4258,1610209
587900,4256,769757502
89000,4255,87672545
957200,4223,120780881
50405,4221,46747865
201404,4215,27449712
600600,4215,452498566
4000,4209,2586205
40300,4180,185739359
172400,4173,90428830
5808,4154,64176810
108322,4147,1192815
6901,4144,2587555
5403,4143,9034595
587700,4133,162899801
893001,4133,17418180
485800,4125,405256144
5801,4114,6159498
953300,4114,36724914
107806,4101,9564844
279200,4097,266971823
7200,4093,2274712
2101,4082,20032098
30407,4080,2567051
30101,4077,386451966
506,4075,10384111
940005,4075,130166268
108217,4073,2600056
200900,4069,3916883
7529,4068,2584218
400105,4063,30122612
501004,4060,112374135
3900,4040,2581111
108006,4039,2607242
89300,4031,5221221
105904,4027,2724468
30102,4020,21941287
109203,4017,56624457
106702,4006,2594112
7645,4003,1287050
10300,3997,3069052
905,3996,50347421
50604,3996,126905985
107608,3991,5120496
201302,3988,1203541
940015,3983,21610314
587800,3981,651879841
500,3974,6978740
2202,3969,614284357
108530,3963,2599081
7310,3961,2588584
108011,3959,5196421
574800,3953,233070052
108319,3947,2375192
7619,3945,2615235
98400,3935,411926802
50601,3934,29893881
9010,3930,1189874
7413,3926,2572367
108710,3925,10221740
98700,3921,276402677
940014,3914,31992741
201604,3910,3191184
108317,3910,4338437
7617,3899,2578194
904,3898,23601597
2004,3894,42977130
202004,3893,2681685
961200,3889,493810368
960401,3885,476159700
1200,3885,1088710651
108713,3882,34404648
7634,3881,4400819
7612,3867,2529631
400201,3861,446488262
7531,3859,10433735
404,3857,2290976
574100,3855,350345645
375702,3852,31450905
201204,3850,3542074
106502,3850,2425971
376800,3848,476998539
106804,3848,2599876
201603,3845,1802253
402,3841,2618322
107220,3840,1255621
1302,3838,5277710
108208,3836,1912205
9008,3836,5135538
