TRACT,POP100,AREALAND
10216,16172,21438459
50803,13572,12835478
10102,11046,134727172
10214,9299,7825899
50807,8483,5202216
20202,8296,30282680
10100,8022,310306165
10205,7864,11385498
13706,7830,11874708
11500,7785,104252709
50100,7480,228409570
11303,7426,19382124
10805,7148,9484527
10303,7145,144570369
10602,7142,17144167
10215,7047,19014106
5101,7040,4403556
11027,6809,6761346
10700,6787,203108886
11406,6751,18018990
50805,6715,5192636
10201,6666,142741727
102,6663,3838220
4602,6661,3898980
902,6608,13607982
11703,6601,5378277
10702,6600,175476000
2102,6591,11682968
50700,6575,56432240
2605,6557,16890449
13702,6507,16225628
10304,6503,9417270
50817,6471,8485577
101,6372,19884720
3005,6263,10238786
10209,6225,3957657
10802,6180,31918217
30100,6067,4902374
20300,6051,11013014
2601,6032,17458928
10104,5995,41019443
10708,5990,13552579
2500,5849,4528274
450500,5731,483536332
10501,5677,12465767
211,5672,7009133
10305,5666,6997845
11026,5644,6633690
901,5637,4915030
12901,5596,11865894
1801,5570,14083000
12902,5555,6876352
1304,5509,2819065
3001,5485,49887226
12601,5484,14633833
3902,5481,7595003
50814,5453,4292222
970600,5419,624941751
201,5398,4495769
40400,5392,7700550
40700,5390,238974213
10804,5390,43033916
370300,5374,25487593
4600,5353,114956065
11201,5332,3765587
970400,5328,26774995
11028,5322,41102909
3006,5303,10439832
70402,5285,34577562
31601,5282,16030428
10703,5264,5687662
60200,5243,15365849
13000,5242,4880813
3003,5216,25018360
11111,5205,3504805
2606,5172,99318196
2000,5171,11033376
13705,5165,2743572
40500,5122,4141194
50816,5097,6127449
50902,5095,164620503
20500,5075,288684601
12801,5062,8109743
3301,5046,6645941
30101,5025,360612929
10803,5021,5105047
10308,5013,18763617
1303,5007,2077977
21100,4988,558345169
205,4984,22186683
31700,4973,41477962
11304,4972,11375562
209,4971,3120175
402,4937,35767939
2900,4930,7904947
480500,4911,24259293
2100,4888,829825
90400,4887,24632105
208,4884,15821043
10200,4882,156756848
30401,4855,152380233
12802,4832,5544660
950800,4785,172769263
10213,4744,12481990
10500,4741,37702497
1001,4724,13189524
11021,4705,2515842
10404,4682,2810679
1104,4648,9740510
50300,4630,9466526
501,4606,2607579
360200,4565,60090009
950600,4558,711475599
20201,4557,13504118
1400,4542,3733883
10207,4531,3826408
951600,4502,3723294
10411,4501,2628123
1802,4498,3294886
10202,4490,125426655
4200,4463,35053215
10709,4423,4643629
2300,4420,3425007
10407,4418,4032307
10806,4389,39274335
10208,4379,2709280
950102,4374,6655125
490200,4340,27639096
490700,4298,21474117
305,4297,5788631
11301,4278,13694716
4701,4272,6229633
370400,4270,15631808
50815,4257,5810322
10409,4248,2828991
801,4244,7585599
2200,4229,3386204
11112,4217,3581344
12602,4202,5149624
60300,4191,842497439
10212,4190,6303657
40800,4186,351970474
1601,4165,414999
1301,4153,2168998
50812,4149,46440601
1004,4148,2644743
950402,4146,6426197
1205,4133,3531559
680100,4119,424329635
4501,4092,1942165
12501,4089,20477781
12502,4079,8154140
190400,4073,15960662
50818,4073,6528232
3004,4052,21273949
11114,4048,3973868
950700,4030,65588393
680300,4026,15774024
11300,4025,1241239
3002,4000,305735105
803,3998,2466662
490100,3990,11603638
40200,3989,402378127
2604,3985,146066748
80301,3985,4330339
50200,3953,272973597
10408,3943,2464411
2400,3941,3555663
