TRACT,POP100,AREALAND
172002,30199,55731939
542902,27220,48462683
673202,24651,108822819
10370,20548,24779770
543007,20530,22436803
673108,18333,15740359
672901,17341,13014277
543006,16766,12097278
672903,16195,9719730
161902,15735,123287590
172006,15271,36858609
2100,15243,4119846
555503,15093,23283868
675502,15080,19003308
182101,15049,25039132
543004,14783,33734165
30511,14451,11501760
10369,14413,52992186
30207,14195,61561407
114109,13840,10695985
555303,13821,21025297
181729,13707,8696577
10368,13644,4498797
700302,13573,145464237
692009,13287,9868439
181726,13282,6757288
455300,12979,5310680
113931,12771,9439227
10922,12746,14038115
674702,12732,16573080
182102,12703,21603747
30307,12663,127397594
555305,12491,12067906
692008,12488,14774303
556000,12481,132816911
182105,12469,37127515
131615,12439,10561321
172005,12319,5859062
121912,12296,26907175
710202,12163,144656768
10123,12127,72849571
131401,12055,7883426
171927,12053,4232714
31003,12022,28073100
113930,11980,8567214
20314,11860,58748597
20128,11727,20681106
42400,11722,61028484
45900,11718,27811424
191807,11668,27574522
674507,11654,9220850
46800,11615,6463173
30306,11608,89606318
191804,11588,29862182
673111,11557,4495011
673902,11431,8649075
12000,11383,2551715
694503,11356,47125874
555505,11289,7484349
13404,11223,119487054
20320,11167,52017754
555701,11147,10764009
252003,11081,9039175
673201,11027,10664213
232305,10957,7301053
181902,10935,28201528
50209,10849,11097825
2501,10841,16978149
182106,10830,28492663
151200,10797,6990735
673109,10762,5332288
542203,10747,8006884
31416,10717,7508659
673404,10708,38978334
710201,10707,43570752
60801,10690,38265640
121802,10663,8697876
710100,10655,119233403
10367,10634,3986504
172004,10601,23479143
171916,10592,5575701
542105,10506,3183488
555200,10466,18667837
250407,10435,4227827
554809,10405,7448515
1809,10372,11083574
10358,10351,26857697
542103,10308,3755057
692402,10290,7248720
172009,10242,10220935
30303,10198,9946832
661902,10188,143271956
140603,10166,315051511
2216,10133,56128548
182002,10116,26069742
542901,10080,5657932
23803,10046,11170056
554902,10035,12720652
23529,9994,22368612
240706,9971,5237846
3708,9924,21933655
21415,9881,12927594
152201,9868,82508932
2407,9856,15475376
680100,9840,62630701
720400,9833,14872579
121501,9828,6210753
241400,9821,10874974
121604,9768,4871226
542202,9767,14104613
161400,9755,10999478
692802,9739,38927460
114012,9715,7363136
161802,9710,21565800
10909,9678,4892809
723300,9672,33687166
30518,9638,15860140
23906,9627,10526669
692604,9601,16303078
33300,9564,19604811
541604,9554,7275467
191806,9540,10517704
121402,9534,4573411
310703,9528,74223203
23530,9528,67423855
330901,9527,4449642
50204,9513,25353063
30517,9512,4070289
330802,9471,16511697
10816,9464,20898015
20345,9433,5907198
