TRACT,POP100,AREALAND
603,10171,14829461
10302,9246,76789918
10301,8928,11218097
10115,8791,14259189
981900,8436,27380451
52805,8151,22104100
10111,7896,9122234
1202,7613,113761387
53801,7613,76899206
9509,7450,22931929
9511,7393,7686153
10007,7308,48536641
3901,7255,76233870
52613,7250,6421181
1203,7161,197739382
53302,7138,6561057
53509,6878,5125355
8200,6857,4923436
960200,6839,53238726
44803,6835,45702920
3607,6814,27306001
53427,6759,9280448
9507,6657,45598214
9100,6648,10268423
43600,6648,4500239
71800,6570,77573744
602,6515,7524890
965900,6445,16425744
788400,6440,38932675
52608,6418,13941300
788600,6400,51727770
53709,6376,8274932
51904,6318,3987026
100601,6273,28101887
9515,6247,4964768
52610,6246,10184483
2602,6204,4747705
8000,6155,7829765
9605,6133,221654178
30500,6130,675914761
53010,6081,3865763
953100,6078,191963861
788700,6075,681635083
53508,6072,3963600
52806,6063,4129678
7208,6062,5693071
9700,5988,170128886
52609,5982,19917795
963700,5975,38581847
954500,5947,841456737
9301,5945,4551861
9902,5911,46672460
801,5900,9543132
1002,5885,13042813
802,5859,4923890
5300,5843,3513534
70300,5828,6211813
70500,5757,8038648
30300,5726,25454674
52908,5692,3887963
5700,5681,7297703
601,5659,16443374
53203,5649,5692386
51600,5640,5296796
51805,5577,4568155
5502,5574,6325038
51909,5547,2713418
53507,5530,2548148
53510,5506,2582804
3002,5475,10871791
53604,5454,2614607
53411,5452,5192645
954300,5441,28455922
53423,5436,4179280
53426,5435,6080720
51806,5390,4392128
52701,5383,42820117
41300,5369,2657930
1100,5368,83487228
100700,5351,125429773
604,5331,3684502
10201,5318,6345887
20500,5313,6686076
100200,5293,171255221
7702,5292,2618615
30200,5277,30789217
72701,5253,5725215
52410,5222,4256486
53707,5214,3317526
53009,5206,4343116
53301,5193,8181337
51804,5173,4166040
82600,5152,691046197
44804,5152,27377696
10002,5132,10220921
900,5130,323171856
9901,5124,41060094
53711,5066,45296337
50000,5065,3663461
3401,5062,23510488
5402,5054,6039873
493500,5017,38190135
502,5014,2282022
30400,5003,13721070
3601,4989,286082166
3701,4987,11543111
202,4971,3020131
52906,4954,2735732
300,4952,9388140
953600,4951,337788132
1302,4950,836642836
797,4944,4509498
52304,4943,3918282
962000,4938,48629665
9510,4929,7511714
53007,4908,2626152
53414,4907,2925637
10202,4898,179958609
50400,4896,4980800
53430,4896,5191449
7102,4896,1675656
70700,4887,4875427
400,4884,3552630
53008,4863,2618127
52305,4856,5105758
71105,4855,16155115
5600,4853,12774653
962200,4841,964648918
53418,4832,5182018
52804,4831,14343798
52807,4830,10043954
5501,4830,5693547
50700,4821,3544553
3402,4819,50888883
42900,4808,2149618
961802,4806,94627321
10113,4806,42348519
84400,4805,15604107
72801,4805,3613736
970200,4805,135851272
44900,4799,4883196
71102,4797,49889165
971801,4796,340977108
52421,4788,2772964
52419,4785,2570347
954400,4774,11001238
3605,4761,18719902
1400,4759,509954356
52422,4758,2768604
51700,4754,4847061
962100,4748,225308283
50900,4728,3687612
53712,4722,58253881
9506,4719,2498586
8100,4718,29422787
44702,4717,23666810
53429,4712,5673683
5100,4704,4454087
71204,4701,19631735
10116,4682,180332502
9513,4648,2570880
53102,4647,3647975
8800,4615,3445999
10001,4598,10164162
52905,4589,3748523
50600,4565,3858238
962101,4564,7501487
3606,4563,2590944
973800,4550,150856069
52907,4545,2987638
483100,4532,976191526
961901,4529,3805630
51300,4526,2608726
2701,4516,3323077
30100,4511,20073874
53804,4504,67191733
6000,4499,3843927
5900,4497,6697142
960100,4496,3063169348
3902,4494,230479098
52416,4492,2501184
458200,4485,48348442
100400,4483,167583874
961801,4478,3623320
301,4470,829781
4000,4461,2201723
20206,4460,6091778
493800,4454,23066035
53560,4444,5274698
9504,4444,2538127
20601,4438,134225653
304,4435,2598049
3900,4428,2197484
9803,4428,3580786
9801,4426,7158612
71202,4418,65032161
957601,4406,56911733
86700,4398,490258412
50100,4389,2604458
453700,4376,58163124
6800,4375,1955172
51803,4331,2590908
45200,4330,2087389
5200,4329,1949596
51902,4326,2290411
52910,4318,8408756
2702,4306,7398452
53428,4293,5235875
1101,4271,5737770
966000,4271,9207535
53415,4267,2621052
41600,4266,1678726
962400,4264,91147463
480200,4250,700973682
10600,4243,274190366
7201,4242,10240360
10100,4219,248203761
81600,4217,1003047597
955200,4216,656603951
44201,4209,4538815
53108,4204,2098171
401,4200,4474806
960404,4197,46966608
100500,4197,533844722
958600,4194,29545419
51200,4190,2601286
53421,4173,2611895
8300,4169,5140164
71000,4168,248876377
53101,4163,3877181
956900,4161,91439972
20205,4160,238763984
51801,4159,3982596
20901,4143,366817838
52803,4137,1941257
50301,4127,2214112
956600,4115,256311212
51500,4115,2430824
3604,4110,29538586
493600,4094,5124401
9512,4092,2470977
53413,4082,2478744
7600,4082,4253757
53803,4079,56986166
701,4061,2588898
82700,4052,60587892
5800,4050,8467604
4301,4041,2357229
1301,4037,16894725
176600,4035,650424749
71400,4030,200613250
82800,4028,947966260
52414,4018,2615382
20700,3999,8247077
53403,3998,2599302
20902,3994,15387356
951800,3991,43335215
10005,3989,4493022
959100,3983,2254696661
53417,3978,2623378
788200,3978,55834681
84100,3974,720185880
2601,3972,2999560
950500,3964,678585590
8700,3960,2312198
53202,3942,2733976
971600,3927,4060614
904,3921,1427114
965200,3915,67460113
962500,3905,60778748
20207,3897,5172078
961902,3877,48378184
44202,3873,3233187
51807,3867,2609711
52307,3860,4260684
30602,3857,256247601
954101,3847,427706439
53110,3845,2205676
71205,3844,87062884
51907,3825,1446858
9401,3823,2623348
952800,3813,31340691
53409,3810,5394898
9514,3810,10253809
489600,3808,336688923
53506,3790,2606339
967200,3787,93702051
81701,3786,50408690
10900,3781,3418356
463100,3780,1495772609
4100,3776,4151213
7301,3774,4483606
51000,3763,2080495
50200,3759,2423136
60510,3755,93063586
53006,3744,1965086
20300,3739,14860828
3702,3737,44228689
10500,3734,431027122
1102,3733,2790193
85700,3727,905998580
971100,3716,945871180
951600,3709,629920940
489800,3702,889345107
72902,3694,38821775
7000,3682,2306076
968800,3675,45153352
53502,3667,1915571
53004,3656,3596309
3302,3635,67422648
458100,3632,1622966834
100100,3621,234318724
8600,3620,2330616
