TRACT,POP100,AREALAND
30402,10178,43272838
30401,9936,86421436
70635,7750,16545482
70523,7391,11651976
70830,7336,55634217
20804,7248,34670961
20705,6994,9225444
70210,6784,16391359
10101,6769,104713232
20102,6752,200610275
70722,6728,71842672
20208,6606,8506345
30208,6440,39362767
70811,6436,13437695
10304,6305,15015275
70721,6249,22821775
21001,6221,39215985
40702,6209,9926510
40901,6160,25754855
11103,6095,49401522
71001,6040,32304820
20806,6030,16416231
3514,6029,47667443
405,5969,85820708
70900,5967,176273295
30900,5851,476590548
3405,5736,47072304
70323,5687,4978761
11104,5641,12454068
40600,5585,7424967
20218,5535,11345585
10205,5454,104290865
950100,5443,87338778
950507,5381,427054844
3300,5373,4952892
21003,5361,194829719
10102,5344,3922353
70812,5333,9281930
103,5224,122067487
70723,5205,11537662
70633,5186,18016549
40203,5153,116843738
950404,5134,37670600
70821,5115,8100227
950500,5104,259753732
20602,5100,15940802
20210,5061,59846514
21004,5047,62494331
40206,4994,469681558
3209,4968,35855360
20219,4958,19203143
71002,4936,80190972
20103,4934,34587247
11001,4906,10399994
11204,4902,114566731
30604,4887,216967492
30100,4875,1097734003
70822,4852,3448434
10501,4847,134257663
40301,4841,3727835
42000,4810,4771343
20215,4804,8208029
100,4793,5042657
20200,4753,378838442
20104,4701,85271006
40207,4691,21419733
70324,4677,2216356
3407,4674,19512263
30204,4667,24219715
3215,4666,8276019
20304,4661,8440861
40105,4645,163103806
11105,4641,12636038
70222,4639,26694128
20402,4636,90240984
20204,4595,39126584
20205,4575,18728899
1300,4557,5597700
20206,4524,16602299
70102,4513,29763150
20209,4505,5311893
50400,4499,567721759
10500,4497,67802007
30108,4495,3921314
71121,4459,8853348
40402,4444,8286431
1000,4441,3771260
10104,4440,74756770
40902,4398,12544403
10600,4370,474045693
70632,4368,12944089
70631,4365,10474851
20902,4352,349572776
20500,4349,13890698
3208,4332,16649761
10601,4322,173621592
40401,4322,25267560
70221,4289,39698736
10400,4287,16370318
960200,4284,289755639
30605,4279,110177938
950902,4258,404555644
11203,4248,41286197
10806,4229,28962921
3509,4223,12832074
41301,4210,25636599
403,4205,103725533
950403,4192,53181486
40802,4181,14017625
30503,4172,14585600
950900,4158,3663492
950503,4150,61295526
20214,4143,3415062
70522,4120,4299740
71123,4115,115822257
30200,4113,886669147
10808,4103,11783239
3510,4094,24914437
101,4080,306909765
3309,4079,4785460
10602,4068,527329387
950700,4066,269975934
70412,4064,4134977
940100,4062,105020176
950701,4053,9717363
302,4047,2666148
40103,4042,143733415
950304,4024,311232923
20217,4018,10518030
404,4008,62988871
900,3997,8690200
30109,3985,10596450
950501,3982,82200705
951000,3975,18147409
950405,3957,40532052
3507,3956,18685386
30207,3945,7672839
60500,3926,11917421
41102,3921,9713240
11002,3903,3978497
960300,3902,409432780
20501,3896,424348104
10805,3870,3942263
3213,3867,4192518
20216,3867,12719204
951102,3859,183798748
40701,3857,14980690
71124,3850,18252532
20303,3849,45460504
960100,3830,416065586
3105,3817,43901662
10502,3817,252640950
950506,3817,35954355
10303,3803,143991288
2600,3799,2949960
950600,3794,194219201
70524,3792,11546327
10202,3790,85536314
2400,3788,3447317
950400,3784,898701094
950602,3781,11394608
20601,3732,9556242
1102,3731,11805718
1600,3714,5848514
3508,3708,51811992
20100,3703,22916646
500,3696,20287756
950505,3694,52407580
40500,3685,7127565
951002,3681,17181306
3700,3670,2402927
70322,3669,9159906
70310,3656,5589106
30110,3654,7156564
20305,3653,6789812
40205,3644,109975339
951001,3642,116940559
11300,3631,366668820
200,3614,217304233
950202,3613,22789266
20212,3606,7918957
30105,3595,7776142
50301,3588,188402502
702,3587,27392272
3409,3567,111501901
50200,3559,211242970
1100,3558,8608000
10204,3555,164849057
10300,3554,12559798
601,3528,2808493
701,3519,6404675
20306,3512,9328895
950104,3504,201791914
950901,3497,178132405
50500,3497,21951321
950504,3490,57284811
3406,3478,29729162
70521,3477,5205975
30303,3447,13265619
30600,3447,14618400
1101,3436,6141556
2702,3425,3969718
41002,3424,15550379
3512,3423,95033086
950200,3401,443451290
60600,3401,14880397
20101,3385,87157380
1500,3384,2610724
1400,3380,10428251
2701,3373,3270977
10807,3373,48337580
10305,3349,2503574
50100,3349,347299825
950800,3334,3064215
20502,3322,106268010
950303,3301,144566624
40700,3290,402916027
3506,3288,163179064
950300,3282,39287199
800,3266,372382131
42100,3242,3298621
950201,3241,6060374
602,3222,5592140
950203,3218,5235996
950604,3212,4787675
70421,3203,6982165
30203,3199,5378683
71200,3190,116332943
40903,3190,13023577
20400,3189,13995732
3308,3172,2241453
20301,3146,4802551
20901,3115,187375169
402,3106,4185515
60300,3095,450385239
3104,3090,74709790
20203,3076,10553745
3500,3064,3017642
40104,3044,134009730
40100,3023,343914338
30501,3020,9975759
951101,2986,122509733
30112,2983,1758817
10201,2976,60046798
40302,2970,7359579
20308,2963,3199141
10301,2954,8157494
20600,2936,151698873
31100,2935,13783588
70101,2933,181511385
