TRACT,POP100,AREALAND
81800,11373,701139
330102,10811,402828
403533,10554,23883219
860906,10453,16573054
839000,10435,485902
890404,9887,8267834
890402,9883,24806296
81403,9843,331289
320101,9532,465726
403121,9528,16066898
833100,9493,922812
890501,9398,51095547
3900,9246,278679274
850705,9050,57969749
890703,9048,277816097
890105,9032,31477068
861402,8778,14727049
883505,8769,16138799
81000,8746,298829
823703,8659,5198056
861504,8472,7342672
871502,8411,159063731
3404,8402,10394208
851801,8379,9404125
850707,8375,61694134
403531,8319,24154738
815500,8310,1525999
102,8255,41667718
330103,8248,509666
839100,8234,1101771
864402,8168,21196469
861106,8127,15439936
883516,8095,10423929
1100,8015,12840511
854800,7998,15740669
881009,7972,7652957
503404,7971,32673846
854504,7941,34385807
851907,7921,4361576
820101,7889,6973465
861011,7864,6733816
30501,7842,44516797
806002,7833,2316161
854505,7821,13791790
850106,7801,14698919
804202,7793,13529397
805111,7786,3860702
814400,7781,1665055
851904,7754,8844767
824123,7753,3917329
831600,7745,1488846
402721,7722,44055287
807300,7718,2037391
20702,7717,704323
814200,7671,2449564
850301,7667,3751042
860600,7663,8989868
830003,7640,10671550
842800,7637,1516562
804711,7629,2085305
1400,7616,5570712
103,7593,45541492
870702,7588,22850468
813400,7571,1110013
802404,7558,2551828
503322,7555,9894970
806004,7554,2693086
20802,7546,644017
803608,7544,15535512
32100,7543,431027
881105,7543,20149359
191100,7533,822433
830004,7529,8423143
864207,7478,19965498
880314,7478,16384149
880105,7471,3528477
850600,7443,21017817
150200,7434,1326781
805002,7422,1886336
280100,7421,581716
5102,7385,416547568
841100,7356,1117345
4101,7350,69908039
40202,7318,588657
250500,7315,2061581
171000,7313,1393039
804102,7307,8402923
804403,7297,4208560
824105,7297,4408747
822602,7296,2477646
3805,7284,15956825
805105,7278,2931624
1205,7271,23891916
804106,7264,3985971
850710,7261,6173829
650200,7251,991073
770300,7234,14379522
883514,7214,12412415
2500,7213,172429975
403002,7212,6742865
630400,7204,658248
402701,7191,30771430
824800,7178,4626016
813500,7169,824363
823803,7146,5361944
600401,7144,61330380
20200,7128,1241961
802605,7125,5250966
804607,7123,3639631
150300,7120,1326511
820700,7110,4983928
60900,7104,499066
804810,7097,3044191
804606,7088,5008946
852700,7086,4628556
862603,7062,2913662
801608,7057,6810863
883510,7057,45765688
81402,7052,589626
823702,7050,3898288
804701,7045,12593640
281900,7031,421030
100200,7024,2060321
852808,7022,8561934
824106,7021,8553860
550100,7019,7189486
852101,7015,20089558
803605,7002,3191637
802802,6991,3572573
850800,6968,3120868
804305,6952,2929117
403101,6944,43128077
10201,6939,504464
962300,6936,282715678
900300,6928,145395847
804901,6927,2860240
120300,6920,2055073
700501,6912,1670340
815200,6901,1448697
900602,6900,187728748
63200,6900,366779
850105,6895,8128577
650400,6894,1102193
841401,6894,8694277
829800,6891,5215377
951300,6883,15766399
824503,6880,12281024
600501,6872,198127671
804805,6860,3302484
866000,6842,85823582
902,6833,19624037
190800,6831,661317
803603,6824,10112403
807400,6824,1396762
850202,6823,2425871
230600,6817,1010886
804709,6814,3045418
852806,6814,9891266
804804,6809,4843439
851400,6806,1933402
870809,6801,20720815
805107,6793,3174474
824505,6783,2703601
880323,6782,6152268
854509,6781,44991642
871201,6779,5190642
813900,6768,686988
403701,6759,183849733
503304,6759,24219492
503203,6756,121083532
824107,6747,3813486
881108,6746,17164538
802608,6730,4380134
861201,6730,2870067
880322,6727,5874266
802505,6723,7053776
852002,6722,8053239
31300,6719,632210
431400,6716,1084987
801606,6716,6282273
640300,6710,1324645
854403,6710,3478021
807600,6705,4413911
811100,6703,3648948
20601,6699,591329
831100,6697,1315159
851000,6693,5184270
861803,6683,3953696
802701,6682,3206985
828505,6682,12386601
10300,6674,3910836
180100,6656,1068354
842100,6650,2034641
871206,6648,7677305
630800,6641,655815
661100,6633,1295866
864407,6632,14931212
90200,6626,1529762
823001,6624,3644304
851600,6623,1912635
4002,6613,11139167
1201,6611,3876315
850101,6608,6231758
20500,6599,771659
301,6593,452430
803400,6592,3077022
883211,6584,27539728
801500,6572,10122968
846511,6565,2513511
814900,6557,619046
700200,6554,1614071
825503,6540,5084460
3203,6535,69148905
390700,6532,608424
852103,6526,15942598
845100,6522,3788040
808301,6520,3827249
900100,6512,79074991
140400,6503,1181559
805902,6503,3024575
871305,6502,10156574
841900,6500,2496100
852500,6500,14045827
883902,6495,116132122
3810,6495,9074418
140800,6486,714365
403122,6486,9582402
3706,6474,14046236
800200,6466,6956428
829902,6457,12826597
880307,6448,2745364
814800,6445,1430917
802504,6442,3403957
840103,6440,6795989
503908,6429,37343261
846202,6426,3079083
802503,6412,1929713
620300,6410,992183
40201,6408,721413
880421,6407,12745275
660600,6404,658608
864511,6403,6651760
805108,6400,1502410
503323,6399,11939863
835000,6398,1004079
320600,6395,609069
760803,6394,762869
871312,6393,6125257
80100,6388,265446
880317,6383,15020424
10603,6380,80746764
570300,6376,980167
803702,6376,3430188
861902,6376,3852230
822400,6362,2388206
810900,6360,1065680
804313,6354,3902004
21101,6352,4942894
961701,6351,50098999
846504,6350,4622640
840201,6348,8819264
824113,6322,7654662
870605,6322,6704510
504354,6321,5222518
954600,6310,65356559
871501,6302,54155924
864513,6301,8102886
31700,6294,477478
804406,6292,7052082
802609,6290,974033
890401,6290,31074122
841314,6288,3157474
803017,6283,2969423
71500,6282,895866
630500,6271,657659
403702,6271,235387238
860903,6270,6018093
864001,6270,5963567
880431,6262,2240080
816100,6259,6119819
846304,6258,10854631
100300,6252,2330582
403604,6247,7413953
824602,6245,3606732
824003,6242,3805779
834300,6240,1911637
883212,6239,22175131
864110,6233,30262878
864408,6232,9664092
810200,6222,883828
230700,6218,647089
823602,6209,4847240
824122,6209,3977041
864109,6196,31977255
252102,6187,670761
30500,6183,618133
866200,6162,32717452
890301,6159,7286875
21606,6158,27084415
880901,6156,8072098
819200,6154,2476227
503334,6153,6105821
880204,6150,5998862
804609,6147,3856659
807700,6147,1697095
846404,6135,2798482
100500,6116,1962095
846517,6116,3326324
660800,6114,655390
870604,6113,11488409
861506,6109,6778502
503324,6109,4600050
861603,6106,19674232
845807,6100,6036296
871402,6099,22569729
10401,6098,69258625
3903,6095,38451353
890302,6091,4726970
5601,6088,2914019
503412,6082,19111289
871004,6072,110527015
862000,6070,1652747
864002,6068,4511089
807200,6059,2489125
802900,6055,4547460
811600,6053,2931455
811900,6051,3572450
890104,6050,4984524
853200,6044,1693159
850103,6034,10789737
811500,6031,2825236
840104,6031,3583590
843500,6030,1890168
10901,6029,140475116
819700,6028,2426770
108,6024,10406682
804509,6012,2155196
823002,6006,2007865
864105,6006,8802616
109,6001,5158114
863902,6000,3150702
865700,5985,5466206
231200,5983,656674
401800,5977,11498761
841204,5974,2983244
801800,5972,10723316
863904,5972,4756529
890403,5970,9278903
503414,5969,9283628
802300,5968,5204580
870200,5959,271638100
844306,5956,1873688
824126,5951,3271427
861108,5948,3822855
861404,5947,2078500
825302,5938,5837510
824005,5933,10985783
250700,5932,662318
826100,5931,3530817
861010,5930,9547340
3400,5930,97437512
841501,5927,13537983
818300,5922,3173238
81500,5917,284635
21701,5916,192960663
880122,5914,3902789
825803,5908,1745675
820501,5905,6654812
770201,5894,2811950
870402,5884,3746612
801605,5883,4718450
841206,5877,3766801
846509,5876,3384996
823801,5873,45140313
804510,5872,1403373
823304,5872,3553267
883213,5872,7718325
802004,5871,1072961
403502,5870,22588391
4004,5870,12569538
400802,5869,3611432
831800,5868,1910736
864108,5868,2666305
807000,5866,1135578
840802,5866,2584822
860400,5865,10612543
3802,5864,71333933
825802,5862,1497069
854508,5861,9754993
841705,5858,4154365
863003,5857,2367800
846201,5855,2802030
864403,5852,21323807
20901,5848,485422
881007,5843,22685287
10600,5842,206242310
140200,5834,394455
740200,5830,1962882
650301,5829,985558
871202,5827,2658184
700401,5822,1482529
844201,5822,3558825
958700,5819,369694707
806001,5818,1835738
803500,5803,2951704
841307,5799,4330706
1301,5796,4237093
10502,5795,113882844
250400,5789,1308325
841102,5787,4524192
160700,5766,773893
825501,5766,6026987
816800,5765,4775447
821002,5764,2216277
700301,5762,1275707
30100,5757,33932815
661000,5756,1118966
21603,5752,36175025
3604,5750,6943088
853900,5744,2911161
823302,5739,5529558
190300,5738,660302
21102,5730,5527021
962600,5727,12305888
803300,5726,1987423
854507,5722,38615108
804803,5721,5658767
20900,5715,3572378
826202,5710,2168148
890602,5700,176763112
803611,5698,1119235
864520,5698,4556969
3603,5693,82825197
660400,5692,645646
818800,5692,1821565
846305,5687,4121864
819400,5686,1650522
503413,5683,5499541
560800,5682,1321148
840101,5680,9896180
854002,5676,9866134
520300,5675,958354
851913,5668,5384999
812000,5666,2850054
242600,5665,475743
900500,5664,181091575
700302,5662,1319649
770800,5661,3925188
231500,5655,999706
190200,5652,660108
804603,5651,11859086
480400,5650,1809911
818500,5650,5618667
845803,5649,24665615
20801,5648,655953
252000,5646,624594
808200,5646,2630428
811800,5644,3695327
821200,5641,2943051
883513,5641,5177941
810000,5640,1110117
833000,5637,1312134
861604,5636,14788131
30200,5627,666198
730201,5627,998832
804306,5626,2536348
804902,5626,2615987
580700,5621,550116
750500,5618,2636170
814600,5616,825815
826500,5614,3535059
403532,5611,63452000
815600,5608,3261830
860905,5608,9123968
844702,5601,4852432
883519,5601,7175715
864518,5594,3166243
883504,5594,17819695
402805,5592,54862438
820300,5588,1388690
803200,5586,2773990
835100,5585,1003979
820901,5582,11561425
561100,5581,1321993
881112,5581,15371620
958000,5579,378262851
853007,5574,1981014
110100,5568,1844325
816900,5561,1470362
864801,5561,7295818
820400,5556,2526266
871108,5556,3606790
960800,5554,372606085
852805,5552,5247937
20201,5552,22462466
660302,5549,491837
814700,5548,863826
10604,5547,6755669
829200,5547,2638718
21702,5547,174301416
815400,5545,1413266
802402,5543,5417488
31200,5541,326475
81300,5540,202656
100100,5538,1182384
81700,5537,359199
140702,5535,427095
841325,5535,2559905
817900,5532,3308625
401721,5532,7650450
820603,5530,2679935
890702,5527,86437386
853005,5521,2350065
804308,5518,2279542
841802,5515,3824747
504002,5511,351978970
817000,5510,2174630
870906,5510,53787867
883602,5508,63225391
890103,5506,5344600
80300,5499,361504
950600,5499,31685350
310600,5498,543291
881113,5493,13870634
803013,5490,1991944
805701,5485,2755195
808702,5481,940548
863202,5478,9366357
821300,5477,1752587
828504,5474,10563105
890108,5473,29452860
804506,5472,4979651
805402,5467,1975529
880125,5463,6021325
503202,5461,65073252
963700,5459,377903166
845000,5458,2668513
804712,5456,2369935
824119,5456,7668732
824702,5453,2202632
503907,5444,16238164
813600,5443,701701
854900,5433,7089477
3101,5432,6108740
710400,5424,1002458
846515,5420,2336876
821800,5415,2147414
845502,5413,1869748
828000,5411,2534794
881001,5411,19979879
610300,5410,2383657
880305,5410,2928326
810400,5409,2319249
580600,5405,492790
811200,5401,3427329
460500,5400,1277228
814500,5395,1157814
952300,5395,273551600
251900,5387,632452
630300,5385,985487
811702,5384,2722425
862100,5383,1398451
24102,5383,93177099
820502,5380,3645914
190602,5378,621354
824004,5374,22708446
854301,5371,1168589
830300,5369,2291775
871107,5369,4969275
512,5366,17160117
819801,5364,2186479
825505,5364,5167886
890701,5364,2584738
865200,5361,2129213
804716,5360,2296442
810502,5355,1793871
871111,5352,7396539
803010,5351,2585560
870703,5350,28162909
110300,5348,1210672
580502,5345,494416
846207,5345,2741910
3602,5345,15487397
871112,5344,10307822
806900,5342,2740297
801000,5337,2533873
825400,5337,7445020
22800,5335,2103943
956400,5329,13292546
2402,5327,12429942
3901,5325,107283391
851911,5317,5563778
170500,5316,1539539
846411,5312,5778827
50200,5309,652253
561000,5308,1328253
841801,5305,3332283
815702,5302,3331292
504355,5300,9727154
824114,5299,6142969
60800,5295,181490
503906,5295,119370114
190402,5294,653980
810501,5293,2272696
5500,5289,10090327
844602,5286,4847991
402900,5283,9754107
880109,5283,3199844
808002,5281,2754904
241400,5273,518625
861008,5271,3540215
806103,5269,2710682
1300,5267,2464676
804204,5263,61847526
20301,5261,825541
800700,5257,3984215
846103,5257,3331371
770901,5245,1239068
824116,5244,8013252
846311,5232,2291812
871105,5227,3349062
801607,5225,5578921
804807,5224,2364666
31400,5221,1489274
170300,5216,1398898
403001,5216,6143891
842704,5215,2267441
191301,5214,674995
130100,5205,1839635
821001,5205,1973793
502300,5205,18554967
630900,5204,659762
400903,5201,47335344
403801,5198,180219869
880324,5198,2309797
950200,5196,267135620
852903,5193,7312631
860105,5191,8359242
504001,5184,179902460
870807,5178,7599607
852906,5176,9515015
3500,5175,548131091
580501,5170,492117
864519,5169,2513084
200200,5162,818684
972100,5155,36663579
803007,5153,2567284
4100,5153,260448813
860806,5148,5128891
804404,5147,3099576
151100,5140,660846
825600,5138,6249823
400102,5137,2130095
800500,5133,3396079
861009,5131,5854193
880424,5131,12360423
802002,5130,3236864
821900,5129,1905035
401,5125,250192
3201,5125,11563131
810800,5124,989819
828801,5122,4306537
851908,5121,4475566
2904,5120,10514399
50500,5117,652578
870813,5115,18418370
560900,5112,1319260
852403,5111,282008450
20800,5110,4577865
503332,5109,5753067
863801,5108,8712696
301803,5107,351050
