TRACT,POP100,AREALAND
17300,6395,165273
410900,6386,2252667
71304,6386,154871
152901,6382,1399259
147502,6374,4286846
87100,6373,412418
13701,6368,16103327
49100,6366,213164
14701,6361,138463
21502,6360,155727
520300,6356,2240742
408500,6352,2129777
3900,6345,216210
55100,6343,231586
22800,6336,172197
24100,6331,134661
77904,6324,385726
412900,6310,1988680
101700,6307,987636
1002,6300,199684
159103,6292,9491656
7200,6291,213050
7304,6283,21016545
519100,6276,2152683
69602,6275,688168
400,6272,770689
9200,6271,310475
14203,6270,11051051
93900,6268,656191
14809,6255,18845232
6500,6251,261811
136700,6250,772177
21602,6237,165492
25300,6234,124459
83700,6229,780781
46207,6228,188169
404700,6224,1547690
9010,6221,5550575
32500,6218,168414
14616,6214,8232981
50804,6196,103103
301200,6191,2303100
60100,6189,7737563
71306,6181,181335
25402,6180,380087
412400,6179,1691882
158320,6172,4742471
122000,6169,1090388
83000,6167,201783
85900,6162,146217
111801,6160,4788883
9107,6150,7325630
4100,6146,184732
950800,6136,201673166
36900,6136,226736
42100,6135,246182
411000,6132,3233967
8300,6122,213932
48200,6122,196675
159106,6120,19565259
37300,6117,173453
22400,6117,175564
953600,6116,12137977
52501,6105,83182221
300000,6103,2925869
51900,6101,274935
12402,6092,90262771
61904,6092,28095904
413600,6085,1849986
124200,6084,2533766
519500,6079,1985884
406202,6077,2591953
13707,6066,8138017
14202,6064,7780546
30202,6063,182913
409200,6055,2030541
13002,6053,5198411
14400,6046,401253
52700,6045,190002
303000,6038,1216983
49000,6036,191799
32101,6027,13440048
146203,6027,1817633
952600,6021,91460503
19300,6020,241287
11242,6014,4197013
147505,6014,3655309
410100,6011,2019045
145703,6011,2545222
22002,6010,306174
70301,6008,22689394
8801,6004,2846830
145601,6003,1731268
12301,5998,8987409
14903,5992,78247976
413400,5982,3722723
13207,5980,21021457
8700,5976,213574
147804,5973,4983725
407401,5971,1080172
407201,5969,522977
147401,5969,3002593
11710,5967,7843251
24001,5962,179317661
23300,5961,171838
2000,5960,2891046
14201,5959,12561611
15100,5957,208933
13304,5951,9679191
801,5950,1157213
415000,5948,2230822
158306,5948,6454847
13702,5947,18369136
402,5946,42294908
51200,5946,139992
123500,5945,3092583
518300,5933,4303477
415700,5932,4154074
23400,5923,169784
48400,5922,209195
23500,5921,141574
52203,5919,63386149
104200,5916,415743321
9009,5905,25206824
122901,5905,1976565
9800,5903,517450
415300,5903,1929270
111002,5902,2001499
8500,5894,181656
122801,5894,4340520
123001,5894,2027639
145903,5894,2751931
90800,5893,296447
2403,5891,874768
53102,5890,82944
4300,5883,225395
158407,5880,3889442
41500,5872,135858
110803,5867,14148058
27705,5866,531529
407900,5865,1938188
33102,5863,183329990
2800,5853,414588
300500,5847,3210038
31703,5847,248049
123204,5845,2988101
146403,5845,1654033
407102,5838,1178973
33000,5837,206129
8101,5833,3356223
21302,5830,169266
158803,5825,7104518
21100,5822,151667
99802,5822,434635
91000,5814,212068
492600,5813,648471832
62503,5806,7365318
1502,5801,142146
30701,5799,396734
7902,5791,3481158
409800,5790,1567566
408900,5784,2017197
146800,5783,3116698
11205,5775,8714645
50601,5774,82790431
85700,5770,132521
14614,5767,6879415
22901,5766,121893
9401,5763,3281510
61301,5763,712703
15502,5759,111294
412200,5749,2222417
24303,5743,102847866
11601,5742,4814975
409000,5742,2348692
158119,5740,3812522
15403,5738,51715
158711,5736,7336030
14811,5736,6079540
518700,5733,3696214
62506,5729,9093861
18901,5725,1136446
13205,5713,12674815
22602,5709,15525897
32900,5707,156418
301000,5706,15113799
11900,5703,166999
159406,5703,15107339
103800,5702,709544502
413700,5700,1817573
26400,5693,426510
111701,5693,2687356
71100,5687,375475
7600,5682,217217
94203,5676,509890
8901,5676,1107327
158317,5674,3374799
22701,5669,117193
12108,5669,506778
159416,5667,3028760
152902,5665,1032987
407502,5663,1322524
519702,5663,6269606
45800,5662,239682
304203,5659,1018335
159518,5648,3970854
79802,5647,106366
410400,5647,1434556
14905,5640,12503641
416600,5638,1140239
14100,5628,16409553
414501,5626,1424484
407600,5623,2015559
300100,5619,8699839
146618,5619,13830661
492000,5618,130945655
410800,5615,1270439
520600,5615,1924981
31500,5613,180189
50600,5612,164685
954200,5610,112495374
123404,5609,2105125
15801,5600,125755
8001,5598,2279584
1102,5598,745150
21303,5583,153292
5802,5582,1052397
24300,5577,150432
405500,5574,1249206
415600,5573,3195130
36100,5569,164834
21500,5569,152313
15601,5568,73562
112213,5566,6818444
134701,5561,465093
517101,5560,2309520
123304,5558,1396845
72100,5557,76771615
71701,5557,190067
42900,5556,168134
406802,5556,398467
146614,5556,4522509
46204,5552,136713
9301,5551,570768
39902,5548,121399
73900,5548,224293
15700,5542,319009
60706,5537,9955867
53800,5535,164451
18902,5533,755077
407801,5531,1983103
4500,5529,2022659
49400,5527,182730
44100,5526,142020
51300,5526,258100
17007,5526,1460411
12200,5521,181661
84500,5516,188674
60500,5514,222628993
88400,5513,167059
18102,5510,96381
24405,5510,67084616
100600,5508,156499991
13203,5504,7441049
31902,5500,690539
146002,5499,2189261
82000,5495,148600
10807,5490,2167600
47500,5489,281982
112218,5489,8179384
32100,5488,160095
122603,5485,2672155
50103,5482,16278400
11712,5482,5834167
12600,5481,79531465
49302,5476,160188
35602,5474,170769
9116,5472,2725470
44602,5472,170076
490300,5469,61612753
300902,5464,7140468
12107,5463,578236
22102,5457,78293
521302,5457,2133724
27101,5454,89918
405000,5453,1793482
17401,5449,100812
415401,5442,2451976
414201,5440,952547
7306,5438,9673065
210101,5437,3563698
118400,5434,204944
145701,5432,6637832
519900,5416,2144850
77902,5416,559114
85300,5415,195226
303500,5410,1352298
117500,5410,562493
54600,5409,180669
51801,5407,1987568
52300,5405,144959
190204,5404,9111481
14207,5404,4992833
14504,5401,7059062
405900,5395,1820850
6201,5389,402908
13902,5385,4521603
111900,5385,12728085
134906,5379,3485448
135205,5376,6688532
407302,5373,1611205
44302,5373,277970
20302,5372,57357960
11202,5370,10956018
201009,5369,11413083
37402,5367,301498
20804,5364,1330758
38500,5362,188946
140400,5360,10209928
145706,5359,2055990
9008,5355,3822497
8603,5347,116893
41400,5342,521112
130003,5341,32917698
302000,5330,5459883
52502,5327,75018970
11800,5324,989676
146500,5323,3298459
135002,5322,4092593
3806,5321,2653173
11207,5319,6001853
15007,5319,661730
14102,5317,44658326
9602,5310,8367251
91600,5309,215640
14505,5309,5597318
47800,5308,221223
71303,5307,140646
954100,5304,48934593
159203,5301,6648425
2104,5290,1306702
13503,5284,11558461
43700,5282,168127
158328,5281,9440259
407501,5279,1537826
406702,5274,917106
146901,5273,2959707
20005,5272,34930647
14601,5261,11204470
962301,5257,88450257
147602,5256,5672304
39901,5254,151654
29302,5248,425237
8002,5246,2091800
190706,5245,30660126
16100,5243,239125
18500,5243,130395
20000,5235,341895
404901,5234,1139986
86500,5224,158252
62800,5222,767918
57200,5221,243628
409100,5221,1913818
302400,5220,1758559
50203,5212,26810962
26901,5210,114213
411100,5208,896873
519802,5204,2181314
190603,5201,6360333
32000,5200,1040174
9501,5199,3165055
27702,5196,100518
44300,5195,167769
404,5194,1869128
953500,5192,7097506
15001,5189,71238508
43101,5185,102989
50205,5184,46707914
157901,5184,906728
406801,5183,807402
517302,5183,2439379
2600,5179,4172991
116301,5178,133392
61600,5175,116908427
23404,5174,24015673
159516,5173,3500217
10200,5168,117946363
82600,5165,199091
1501,5161,165240
407101,5161,1031722
8003,5159,1751188
95400,5156,237026
118800,5156,174376
158802,5156,4666261
46208,5155,485072
14600,5151,80377357
414400,5150,2570853
950301,5147,228815831
2204,5144,1941966
31401,5142,450195
62501,5138,12542162
146201,5137,1448777
27401,5136,701116
30301,5130,719319
123900,5129,1659733
71305,5126,135001
17901,5124,76723
414002,5123,1364286
415102,5122,3835908
954000,5120,42001615
134702,5117,613864
80103,5116,34721691
12303,5114,26493684
954800,5113,15882264
50900,5112,141788
15010,5111,503142
8404,5111,1149844
75701,5110,197647
31300,5109,174303
59402,5105,322477
520502,5105,2226702
190405,5097,28746247
146001,5096,2225464
23703,5086,100593
10903,5084,2254682
14702,5081,116306
135104,5081,5531222
145604,5079,1566149
301800,5076,4646610
409600,5074,2135555
22717,5074,30368286
25800,5073,170222
9700,5071,172933
75702,5071,352706
110400,5068,742525
12003,5067,3881157
190604,5066,9459528
590800,5065,85245342
61002,5064,227269
22300,5063,92765
517400,5062,2887408
24501,5059,113064
159604,5058,7653116
13204,5055,1045193
111402,5054,2793427
158102,5053,2778200
13004,5052,3106038
43102,5050,111588
740400,5048,283750505
146202,5047,1703768
302300,5044,2413224
10805,5036,2776085
7000,5021,204891
1504,5020,1182546
110200,5019,4186072
953700,5017,68841551
10900,5015,11631369
20703,5013,85362428
134902,5013,6620247
40100,5009,170429
2001,5007,199398
21700,5006,161510
303800,5005,2481987
23902,5003,3452062
961400,5002,322528118
79702,5002,285450
32300,5001,561181
740200,4996,78698061
124500,4996,2430370
158606,4996,4397071
2702,4995,155461
138501,4994,989754
413100,4993,1535981
404400,4984,1162430
14602,4983,51491952
17702,4979,140906
141700,4975,892280
27700,4968,176019
82400,4963,214365
11304,4963,8185286
5001,4960,97889
112002,4958,6139065
952000,4953,354571285
415402,4952,1729313
158605,4945,4734416
301300,4944,1701862
408700,4943,1366866
159513,4939,3394280
38000,4938,213585
220300,4938,1899193
30401,4931,8864610
416202,4928,1151846
30906,4924,216946
12901,4923,156375
56301,4923,179514
42700,4920,148265
61401,4920,60978894
740100,4913,128196160
953900,4911,47164244
70702,4909,10352180
146612,4908,2661792
407700,4907,5926560
57500,4902,181405
123002,4900,2318860
135306,4896,3364214
13601,4895,2418783
405700,4895,1514086
15402,4889,48235701
103900,4885,103244141
43100,4884,168207
82001,4880,205648432
111202,4879,1898467
304204,4877,727370
122502,4877,2311344
14303,4874,7490920
33403,4874,254794
20700,4871,137892
158509,4871,2178626
158604,4866,2902147
521500,4865,1384927
7002,4865,87605
47300,4863,198491
960500,4859,292692599
15301,4859,55510529
34000,4858,158344
15202,4854,44546968
22714,4854,12226917
37500,4853,134198092
19000,4853,212934
8601,4853,125340
13301,4851,10282813
7401,4849,1229307
122802,4847,1581640
17005,4845,1389594
40303,4843,87550
953400,4843,9546340
158207,4842,7319761
517600,4837,4254606
140202,4835,12900365
135103,4835,3687576
81800,4830,157920
14609,4829,6477266
30702,4824,37138512
20900,4823,132467
52301,4822,24653597
159413,4821,9813185
101901,4820,80353066
158208,4820,4151867
38900,4819,170345
100803,4817,347303
2602,4816,103691
55400,4813,169301
14204,4810,23661835
11801,4802,48767840
40802,4796,80444171
301600,4794,4175019
23802,4791,243418
122501,4788,2225315
60704,4786,44715285
803,4786,820810
47100,4785,158097
94202,4785,713774
147702,4781,4886701
200,4779,452832
50000,4778,336068
53400,4777,173382
15603,4776,969267
24404,4775,10650422
147302,4772,2687929
12300,4766,303327
33600,4765,688235
27302,4765,116613
951400,4763,156960427
522700,4762,1926933
406001,4761,1325888
146106,4761,2250749
122602,4759,1663315
950300,4755,232017438
17701,4754,106630
14603,4753,10733236
4702,4752,1021974
56700,4751,313429
54200,4750,189169
54900,4748,195442
145803,4742,6159990
520700,4738,1673327
121500,4737,631659
28900,4736,201144
15702,4735,85416217
135003,4734,4214754
954402,4734,68626398
14703,4731,17862613
304002,4729,1298691
44301,4725,133649
14900,4723,155991
33404,4723,230944
518204,4718,6142104
591700,4715,2804779
135500,4712,6942428
951700,4712,5854789
43500,4709,168159
158011,4705,6885615
521700,4704,1862882
21601,4701,164047
62001,4700,44646019
521000,4698,2753454
37401,4696,225522
416701,4695,875923
414202,4694,797007
169706,4693,55989805
19600,4691,188308
26800,4686,178968
100800,4682,43113544
300300,4680,1631259
12001,4677,6539851
110300,4677,5245884
33900,4676,180739
517901,4676,2824798
30102,4674,6232906
3001,4663,124150
71702,4660,226980
101,4659,293144
32200,4657,3422716
11231,4650,2608901
14607,4650,683480
21802,4649,3351971
39400,4647,145219
49600,4646,202972
12804,4644,897166
4902,4643,862945
4400,4642,265578
14003,4641,2536592
414303,4640,1209333
20802,4637,2233546
17016,4637,661425
17400,4636,7556032
38301,4635,94778
54000,4632,522713
123704,4632,1270624
62400,4630,268473130
740700,4628,201363200
52407,4625,5774532
147003,4625,5654770
11300,4624,5276500
13005,4621,8781744
414700,4619,1511106
12702,4617,65461841
518203,4617,6827389
29500,4615,236468
10301,4615,49397282
158309,4615,4667405
159000,4614,2345066
27704,4612,528028
158609,4609,2475837
112001,4603,2706337
971100,4601,262915283
51002,4600,107067
68700,4597,278501
101002,4596,534843
40001,4595,74503978
491400,4595,8841822
158902,4595,2149869
302700,4593,1022902
80201,4588,13544521
124001,4588,1520278
17011,4587,719396
116100,4585,175694
2002,4584,204892
24000,4583,239779
301102,4582,1824924
145904,4579,2767631
23301,4577,119112
304100,4576,1738799
955400,4574,27577816
50500,4567,169412
10101,4566,2285026
519601,4566,1556121
5501,4564,124447
401300,4564,164821172
112103,4564,3733848
122902,4562,1667345
180001,4558,95676889
110600,4558,171053
124101,4557,1423410
158310,4557,7647460
13602,4554,7929985
36500,4553,121792826
950502,4551,114073486
7001,4550,89729
72700,4549,231206460
88600,4547,179724
11510,4546,4480643
51100,4545,159004
145905,4543,1718357
35901,4542,11694557
950200,4542,277936242
13103,4541,9538159
46300,4541,159415
161700,4541,702364
10902,4540,4101862
48800,4536,143330
90600,4534,195831
52406,4532,12080079
1500,4528,582402
80200,4521,185243
49800,4517,204347
15008,4517,375968
15802,4516,51506
22700,4515,240692
110601,4515,3901101
43200,4514,148819
25301,4510,127193
37100,4504,198179
415202,4504,1465124
33300,4503,186336
9012,4502,2596148
12305,4502,10089266
158315,4502,3596998
521902,4500,11541361
518201,4498,21823520
520900,4495,1738453
518600,4494,2675513
8102,4493,1918541
39700,4492,525250
492100,4491,138002436
62505,4491,25789472
126700,4490,768255
22404,4489,92720
79602,4489,134996
157903,4489,664156
12113,4489,862243
7905,4488,3386989
21000,4488,150022
13802,4487,5455611
88903,4487,369072
13104,4486,8880718
39600,4485,223225
303204,4483,1569520
158715,4482,5532826
169903,4482,18851652
9702,4481,2548107
66403,4480,350347
9115,4478,2204943
602,4478,404747
40800,4475,124014
4401,4475,987845
62508,4474,9014502
409400,4473,1391381
17009,4473,1182339
17012,4473,922584
491800,4472,462570587
517201,4471,1240820
53500,4469,130364
961800,4466,5925686
84902,4466,99545
112800,4461,184193
113000,4460,193832
521100,4459,1565182
103300,4459,606048
416702,4458,402467
302900,4457,1882905
408600,4456,1464552
91603,4456,1886647
491000,4456,151010119
490600,4453,146955090
115600,4452,159862
6101,4451,1364424
112211,4449,5087361
414001,4448,1396097
62407,4448,10180974
52306,4447,12043111
46205,4445,874547
51601,4445,1068957
122704,4444,261206
11200,4440,140600139
12304,4436,7122044
69701,4435,132473
46206,4434,69361
10002,4434,3938363
111508,4434,2704235
74300,4433,193477
302101,4431,3740384
124602,4429,2591362
960200,4427,68448630
59404,4426,213899
20401,4425,121903491
18301,4423,67874
124302,4422,2348138
10702,4420,59149965
403,4418,3138700
23502,4417,96240
519400,4406,1279432
147902,4400,5283237
303102,4398,1483898
13300,4397,1386284
412500,4397,1463234
67900,4397,253614
11502,4396,336295
961000,4395,169315328
146402,4392,7131597
76200,4391,188043
95600,4391,237582
32902,4391,2997245
112216,4386,6923889
40501,4385,82860
158017,4385,6051135
413803,4384,1805280
70101,4382,33055061
520002,4382,2620365
406600,4381,2815607
24402,4381,1823028
39900,4378,151244
29000,4377,154712
14002,4376,2379978
21604,4375,4728064
70701,4375,10969023
155103,4373,734880
31000,4372,639444
953300,4372,71091380
5300,4371,72049
112600,4368,168500
8100,4368,1523428
5500,4363,1559835
404902,4363,633630
13508,4361,10067796
2902,4359,123830
135102,4359,3530135
300800,4358,1375443
92500,4356,312425
52600,4353,169334
404600,4348,991771
46901,4346,74678
20100,4345,281809
146902,4345,3009755
960300,4344,371729273
60805,4343,11893950
158103,4343,3842711
38300,4338,174539
134909,4337,6128916
14103,4336,4337766
42902,4334,94576
60301,4334,7229737
17013,4333,556649
117400,4331,212859
158402,4330,9952548
18400,4329,447412
411301,4329,2027545
32602,4328,60046848
94500,4327,1527718
17014,4327,553872
30700,4324,3581600
14812,4324,8125206
11232,4322,9749883
52201,4322,83800353
404500,4321,1049828
119400,4320,182841
129104,4318,708262
100804,4315,691400
135403,4314,3235850
50801,4311,78240
58900,4308,165272
33601,4306,128000
412600,4305,1681812
53700,4304,167454
60202,4302,27649944
3807,4302,4589584
414502,4302,1537351
52900,4299,174907
110902,4299,1944079
135303,4296,3269651
405302,4295,1038432
147001,4295,2465696
1600,4290,915228
9402,4290,3797692
9703,4290,5530554
112400,4288,177849
409300,4285,1433536
122706,4285,1609118
16502,4284,29299451
123303,4284,1517445
30800,4283,2805365
416900,4281,31216056
21600,4280,168178
416802,4279,501212
147900,4279,909484
46500,4276,129754
23405,4275,3199503
76901,4274,181026
70401,4273,8762152
220901,4272,1339884
59200,4268,219306
97205,4268,176096
146703,4268,2210558
158318,4268,3467876
57100,4267,175867
117202,4266,151822
60104,4264,46479015
158112,4263,2472555
702,4260,304488
15300,4258,236836
409700,4258,1728447
24500,4257,166849
29105,4257,1607963
520401,4256,1516230
954401,4255,48980373
39500,4254,409402
518400,4254,3114568
303302,4248,940760
111103,4247,1242369
26902,4244,78481
145807,4239,1988417
99800,4234,419733
26700,4228,159563
61702,4228,24664223
20003,4226,17214656
47700,4226,217806
491300,4221,280444028
954500,4219,97022998
33100,4217,142466
11508,4216,6048206
521601,4213,1366084
23402,4211,31497342
158107,4211,3502198
520402,4210,1317647
147901,4209,4392068
44500,4207,169739
82800,4206,156676
7300,4205,140161
33202,4204,115204
60700,4204,284685650
18100,4204,169374
36002,4203,86032
130100,4203,698698
11512,4202,1863758
6901,4201,591287
14001,4200,4137079
40302,4197,62696
700,4196,1593935
33401,4196,560656
6400,4186,167185
9114,4186,2357791
4800,4184,150832
61907,4183,15474800
50102,4180,9710069
42300,4179,180376
14907,4176,7390552
52000,4175,190568
159204,4174,12067546
11405,4173,2863272
72500,4166,132079818
9104,4165,3054251
405600,4163,1057646
210301,4158,4268324
491700,4158,169642767
11012,4157,1965787
61305,4153,13914021
101000,4150,3513348
45900,4150,136886
123703,4147,1034471
8600,4145,187658
36200,4140,171110
413001,4140,1239506
12500,4139,169640
123401,4138,1250618
32800,4133,204674
12904,4133,5118114
12902,4129,6964318
412700,4129,1275427
210201,4128,3453096
58500,4128,171163
11209,4127,2253781
26900,4126,384055
40304,4125,67355
79601,4125,110399
960800,4120,286113428
14704,4120,14135185
405800,4119,1032894
12504,4119,5125217
21104,4114,1018950
10804,4113,6473042
962000,4113,601496576
169906,4113,29014864
107800,4112,506528
170204,4112,15588504
204,4108,187850
33201,4103,114034
46902,4102,76707
158608,4101,1985471
121400,4100,173354
9504,4097,2967097
43900,4097,200003
100200,4096,140256207
971200,4096,250097821
190606,4096,6626626
1800,4092,2262470
11904,4085,5692117
10003,4084,2126522
78200,4081,168304
89600,4081,149024
416000,4079,1809069
21501,4078,91954
97204,4078,391826
20102,4077,83350
98200,4076,345646
122604,4076,1437201
27500,4071,162077
970900,4070,3080667
960400,4067,128825421
47801,4065,520431
159602,4060,8387648
123801,4058,2031645
47600,4054,207174
61500,4053,6070159
99600,4052,189693
68300,4052,244391
5900,4051,1217883
81101,4049,77415526
76800,4049,303359
30201,4048,221595
220101,4045,843590
50302,4045,19541074
14605,4041,7586059
12112,4032,2312156
146103,4032,2129265
25900,4029,75465
416201,4026,6738510
111201,4026,1194840
8000,4024,139115
37504,4023,239719
57700,4023,186600
32503,4023,10286568
10202,4018,3117285
1700,4016,1368040
30400,4015,2109906
60800,4015,401159
14608,4014,4013594
44601,4013,224776
8200,4008,139691
303900,4008,2338402
29700,4005,232730
6502,4004,153366
124100,4004,499011
16000,4003,494499
111503,4002,2417028
13500,4001,167401
22101,4001,68119
88800,4001,201249
31701,3999,139741
120801,3999,202188
517500,3998,2932416
14804,3995,68369788
24301,3993,105194
14004,3990,3070748
11700,3988,3337273
961100,3987,148273860
14401,3985,126167574
44400,3984,365065
30200,3984,1854123
26701,3983,69160
158705,3981,4413705
103401,3980,176086
490500,3979,270885766
11501,3978,10606308
62410,3978,3289954
18703,3976,474507
6600,3974,153740
123102,3972,1763982
158408,3972,1925166
1302,3972,17935436
11506,3971,14390357
23704,3970,67466
37700,3970,190202
145810,3970,1788072
80502,3969,96340945
11507,3969,4842284
22200,3968,221189
53901,3968,439013
77906,3968,289075
416401,3966,591895
135101,3965,3346318
414304,3963,663723
26600,3961,165897
409500,3961,1456614
11404,3961,1631895
70801,3959,5618699
41700,3957,2883371
17302,3957,6985674
55000,3956,179814
29800,3955,220827
28700,3953,155302
408400,3953,1439470
190711,3951,26659441
158710,3949,32673199
220801,3948,1867544
30900,3947,1365853
101003,3943,234449
66402,3942,393248
190403,3942,17838645
99703,3938,576606
2100,3937,1460594
12202,3937,74758678
11305,3934,2829005
15304,3933,4852228
970300,3932,3150023
69601,3932,456923
12900,3931,1499516
69702,3929,441419
124401,3929,2735991
13600,3928,1537393
10808,3928,3229203
62406,3928,7252739
158206,3928,3330793
205,3928,178214
111601,3927,2034919
12204,3926,489228
22900,3923,171838
23901,3923,3381516
115900,3922,308991
14209,3921,2796159
60705,3919,8920733
14906,3917,19133430
80900,3916,67977451
517202,3916,1468175
20402,3916,10642007
62200,3915,4685859
133300,3915,695376
9000,3911,1024677
1101,3907,175782
13401,3906,4416584
42000,3905,150497
40300,3905,135051407
10102,3903,2216540
112102,3900,7891761
25401,3899,252022
520800,3898,1601963
13804,3897,14915816
36501,3897,95827
22100,3897,152080
142900,3897,530345
60401,3896,140000840
17900,3895,158289
51901,3891,104230176
37400,3890,167070
48401,3888,504791
521802,3886,2018983
406300,3883,1420662
8403,3883,1285793
221100,3882,851259
56000,3882,184752
302200,3882,1646841
147802,3881,3244295
21300,3880,184156
55600,3880,193196
413002,3878,1580674
44200,3877,242880
3302,3877,990825
8202,3871,1294036
79900,3871,287107
190503,3871,9793809
190101,3870,7722479
146616,3870,14703279
33003,3869,3616881
145605,3869,1963159
950802,3868,178712104
10103,3864,1764091
963000,3862,194541412
13512,3858,9528478
60602,3858,30939917
413804,3857,1192867
10703,3857,1261118
59100,3856,192105
16001,3852,125615
410000,3848,3363209
9902,3848,187462
43300,3843,168245
33700,3838,424266
77908,3838,200497
150400,3836,71131041
89400,3834,172215
8301,3834,1620881
410200,3834,1281837
62507,3830,16884295
158012,3829,4440299
11102,3827,10395145
8902,3827,3329997
14606,3825,17693338
414301,3825,919177
48000,3824,153158
970601,3822,138498926
14104,3822,16235850
122300,3822,495705
40003,3820,68417663
1400,3818,752787
62100,3818,1700202
90200,3817,190560
416300,3817,2462481
12302,3813,628789
105900,3812,649580
129103,3811,458537
159112,3810,2464548
86000,3809,175366
32901,3808,4424092
21603,3803,4206474
951802,3801,3677536
953800,3801,16213206
3301,3800,696450
12800,3797,1627522
24502,3797,100154
58400,3797,188225
158001,3795,10071451
70603,3794,24707306
40600,3792,223327
134907,3791,4041062
158319,3790,2872525
102900,3786,490509
54400,3785,190006
134703,3785,9994932
77600,3784,186545
76400,3783,161588
20800,3782,143311
517801,3782,23387782
110003,3780,54567374
18704,3780,538794
59403,3779,206719
9900,3775,2020127
951100,3772,154152645
112215,3771,9580381
95800,3770,234373
120802,3770,117296
10000,3769,112132696
79002,3769,122521
158409,3762,6544057
519703,3761,1549121
48900,3757,91581
157902,3757,722597
12002,3755,4113882
34500,3754,274627
41800,3752,268871
961600,3752,2980385
