TRACT,POP100,AREALAND
950303,12294,5073567
970405,8791,7819409
10501,7796,1022415889
950301,7781,963015
970402,7323,35867171
1301,7292,48467028
950400,7263,86004427
950304,7208,3903287
971301,7160,14607664
21702,6989,4825590
21101,6805,18805572
400,6796,10351776
970100,6780,3696939806
971402,6752,10373849
970300,6703,130247329
21004,6683,5276378
21901,6651,10954378
5200,6582,79208023
970503,6531,26407831
10407,6460,23378450
21005,6434,7843629
10410,6420,2105223
202,6352,33913986
970602,6234,2524789
960201,6226,7577017
20601,6121,2581139
20906,6025,11438861
1802,6024,45232841
2000,6002,4483605
5400,5989,59969508
10102,5974,83587837
300,5906,381182422
971302,5883,5602813
10406,5859,5158284
961000,5822,17133848
960700,5776,770202872
10341,5707,5267017
10352,5698,2635668
950600,5681,85534952
10367,5656,2445758
10354,5606,2569077
10358,5588,2624080
970200,5587,2347345965
950300,5574,2793278495
10342,5572,5237250
970404,5565,2626688
2315,5560,2600939
5302,5547,2650852
960401,5526,997363554
970700,5518,7635724
2416,5512,2622992
950102,5506,46724833
22200,5490,128992360
2314,5485,3952163
10503,5452,659072116
970502,5416,5152817
10364,5412,2627020
10237,5400,3897232
10362,5324,2494933
21105,5316,55285710
1900,5294,2849697
950502,5239,24269333
21906,5227,118611573
10363,5188,2620193
21500,5174,3053887
960600,5149,6540430
20603,5139,2484390
22100,5091,196340727
22400,5072,99684601
950700,5054,167262868
971000,5050,4904287
970900,5049,3305158
10337,5043,8407920
701,5020,2780555
2223,4988,3923113
1100,4966,5475385
902,4961,1491928
20904,4936,5309931
10229,4919,27344832
5102,4889,37268495
1103,4886,5508478
10234,4874,7426635
970501,4862,104397597
960202,4861,807422286
702,4850,29087514
970301,4838,105190148
20404,4837,11351904
21006,4807,2612964
1800,4794,3558800
20903,4794,2594245
2318,4787,2594996
20403,4782,4773259
970505,4765,3844054
10235,4738,3602973
20200,4705,2668849
21905,4678,70385866
10353,4658,2577003
1600,4642,3042227
10409,4610,6807580
21701,4610,3900110
10230,4607,172863494
971401,4561,57866848
971200,4537,6096969
20908,4531,2550910
2319,4518,3369968
803,4511,2265689
2313,4433,3978918
306,4419,2580979
20300,4415,1911750
20905,4413,5275758
21104,4413,8932544
503,4384,4497026
1400,4382,4528380
10506,4307,6103477
970500,4281,76877175
960300,4280,287456494
301,4274,3911245
21202,4266,6913668
10361,4264,2627983
21600,4258,4388061
10224,4246,4760602
21008,4236,13902618
10365,4231,2626448
10359,4229,2602165
21801,4225,95575776
21003,4222,5192243
10101,4206,155335361
10403,4194,18989414
1004,4154,4093550
960100,4124,1645447782
20700,4090,23211088
10408,4062,46314666
10356,4039,2481988
5500,4038,1004504659
10357,3979,6921401
950802,3978,353227387
2229,3975,4952689
2412,3975,7004832
950402,3964,104950887
10339,3962,5062148
10345,3945,2594027
1602,3944,4601881
970800,3944,1498247
950101,3920,53707595
960800,3909,7722088
1102,3888,5464891
10404,3861,2421345
1702,3849,1224421
10347,3848,2616825
1203,3847,1968312
940002,3828,172843887
21201,3826,7297619
1500,3821,2540111
21904,3794,113487213
5600,3789,936877532
20406,3786,2082522
2418,3782,2059497
10340,3781,3355788
1700,3778,15113711
20501,3774,2613061
10360,3773,2594776
704,3771,13977911
10351,3759,5835543
20907,3745,2721949
700,3729,4063361
2419,3716,2452501
200,3713,365764042
971100,3700,1787773
2230,3693,2608118
10338,3691,3099845
600,3688,31882478
960102,3682,651839023
10348,3672,1984275
2225,3670,2619657
21103,3639,3191251
402,3637,2020655
20503,3624,2600091
10232,3611,5826931
970504,3594,10004459
10349,3578,17949158
201,3568,14233540
1204,3528,1286668
20909,3516,10368700
960402,3501,2277313
203,3486,194260569
10366,3478,2585130
970302,3477,96208439
970400,3467,3043038
1201,3463,2134123
10227,3461,4856420
950500,3439,160293156
502,3437,1566936
302,3432,2042231
21907,3421,13306581
21007,3406,4213626
20505,3380,1354315
1200,3362,2933023
950902,3350,57086179
602,3343,1128178
21802,3317,20987676
805,3314,2838393
950203,3312,1896528415
10405,3264,2602438
102,3261,2564298
960900,3257,2932533
1104,3255,8179724
10226,3247,3371330
1202,3236,2199299
304,3224,106743063
10371,3215,2589014
10368,3194,4408692
960500,3191,25833165
10236,3161,2625824
950801,3156,198323251
810,3146,1628128
10344,3117,2607350
1000,3116,1572324
10411,3114,4376008
22301,3111,253724813
800,3097,4074565
5700,3094,595167988
1801,3085,43423168
501,3014,1543766
5101,3009,7723493
2317,2989,1295225
960105,2978,91742651
1003,2957,1646569
21300,2955,4690232
970401,2953,20594907
2228,2949,1485510
950701,2908,136217637
2226,2907,2628622
960200,2903,2923792994
21102,2889,5208704
10233,2888,9669766
2227,2883,2646790
2417,2832,2293864
10343,2832,3891416
20405,2829,1870024
10370,2822,4033210
1402,2808,1299654
10350,2785,1924336
10228,2776,4652929
970601,2765,3040426
2414,2758,1331061
20506,2747,1076225
950501,2741,23930552
305,2726,1549600
950403,2721,9599713
1401,2701,1345452
2231,2694,4693254
2316,2656,1300982
1603,2632,6486535
1300,2613,1274987
1601,2607,1814612
5301,2580,63112482
809,2578,1171636
2415,2578,1273750
10231,2552,7692665
950200,2543,2516932508
10505,2511,1339461
970603,2490,2523173
20910,2476,12307276
806,2472,745798
960302,2453,1033605429
20604,2443,2039039
703,2417,2332045
1302,2384,92296410
10369,2369,4439293
22303,2364,77372151
601,2341,961807
1002,2337,903785
900,2259,1042857
303,2231,1757943
1001,2219,1779065
807,2211,1030919
901,2209,1165464
950202,2208,2530738507
10336,2167,25649036
960301,2155,434101289
940000,2141,384554264
401,2139,1468216
950702,2095,184049521
950201,2090,492559521
2100,2070,46248299
950103,2065,28082702
1701,2052,812589
960104,2012,22331735
10355,1961,16121357
500,1956,23599415
940001,1950,98368908
960103,1933,429833681
971500,1900,771599812
808,1849,1253469
950100,1836,1012716426
960501,1801,10365661
1901,1732,1136651856
10346,1628,8122604
960107,1613,60281777
101,1577,1573491
960502,1577,270485733
960101,1517,3616313208
960400,1406,3149066489
22302,1365,39130653
950901,1334,98793544
950401,1296,206023409
20100,1263,1177393
1902,1166,163435717
960106,1145,81063138
981800,374,268012288
