TRACT,POP100,AREALAND
951500,5567,252938251
10903,5563,5771027
530606,5559,6067175
7043,5558,2602408
210604,5552,7947488
7215,5550,5429325
202000,5550,5817894
600103,5550,68694302
956000,5550,10780268
10104,5545,1033055
912700,5543,66504952
4400,5542,24357270
700200,5542,4019163
311500,5540,52137018
97401,5540,6819805
503701,5539,3655297
41600,5533,34787966
413000,5527,65076563
41900,5525,109242460
107701,5524,1994831
135105,5507,15412949
600402,5505,30263665
950100,5504,74230016
312201,5504,13121870
970700,5493,45942732
4300,5484,311376250
503702,5482,3532927
711700,5477,3765389
181204,5476,2644438
6396,5472,8481651
416000,5464,5989820
7120,5451,3374962
80600,5450,10783605
600303,5444,19384577
2101,5444,9350781
4600,5440,19140792
951301,5439,51032732
41306,5438,6282232
11000,5437,13509934
957400,5435,365920160
415801,5433,3696578
9361,5429,6202898
971800,5428,6090817
33102,5424,4480818
204800,5424,16266367
11102,5416,160932434
189108,5415,7264432
531002,5414,7932726
976500,5413,237050835
10402,5411,3520609
957700,5406,348535651
11130,5398,4828246
7213,5398,26384666
503300,5396,2551056
13101,5392,16779419
7212,5388,6861997
190506,5387,9560113
41405,5384,5907039
176200,5380,5426614
23000,5375,5312093
11110,5373,6797425
23210,5372,3166676
531406,5368,11719456
33000,5365,39995455
10601,5364,3637861
21202,5363,3884136
508800,5362,5606512
41102,5352,13772421
365002,5352,26698126
10203,5345,95242330
508000,5345,12160069
6393,5343,2418685
921000,5341,4525683
5600,5339,2350118
115012,5339,10142145
7966,5332,3172504
530903,5328,9583374
9590,5323,43586380
532708,5323,8320080
124100,5302,1153278
51401,5293,11975570
41202,5287,7744308
602000,5276,75305984
711112,5275,10692754
41305,5269,5171542
100400,5268,22664335
14900,5265,13802355
210402,5260,6958232
9495,5258,19535125
7962,5249,3272713
600500,5245,70268452
311400,5244,71850404
21401,5242,3271276
24001,5241,3907732
8900,5240,1555970
10202,5238,159283694
8169,5235,2355761
810700,5233,3369252
41406,5230,11269600
210401,5226,4796735
958900,5224,143819301
23800,5222,2984654
812602,5222,3997193
506100,5221,5699329
70102,5220,3784658
20600,5219,7609863
951800,5218,77949403
6700,5209,266306719
131104,5206,2449334
502300,5206,3533243
953100,5204,169614346
11564,5203,8022604
7113,5194,2629536
961800,5192,100033719
186205,5187,4747790
120101,5187,32444977
210602,5186,8198118
240600,5186,53976133
964400,5184,268632302
50401,5184,4048653
30504,5179,8173501
11740,5178,5847975
755901,5178,19418301
950700,5174,14754841
20401,5174,8500093
415100,5169,6396295
9700,5168,1905729
5800,5166,3167909
10909,5165,11402801
40500,5162,288185179
11763,5157,10819415
976801,5156,98138361
713401,5155,4780931
753100,5153,24545318
30901,5146,29896782
186103,5145,6893929
915400,5141,159624797
972200,5141,203943511
189107,5139,5775740
175110,5138,5527803
4700,5138,1327395
956600,5136,205723002
530501,5134,4861768
7114,5130,4162873
10103,5129,16941287
712602,5129,7013270
10600,5128,146652808
8380,5128,10048963
154601,5126,2481294
171102,5126,2779762
757401,5123,20307124
11504,5117,188878167
60200,5116,13757433
712700,5111,66149546
510301,5110,5863980
196800,5095,2088252
31400,5094,5280858
720500,5087,62510190
600403,5085,15683581
21902,5084,6006912
8170,5083,33356954
753900,5081,11728031
971500,5078,143633969
968000,5076,214331396
971600,5072,141476624
710800,5072,59715792
40101,5071,129376648
9391,5068,2638700
201000,5068,10299793
964900,5065,37297162
365102,5064,28539668
970900,5061,222907927
911500,5060,21235905
4602,5056,3641649
601100,5056,44588262
950300,5055,36835017
9440,5054,8888882
915600,5053,8637497
6802,5051,213229043
350101,5050,36342303
26001,5049,26095557
4500,5048,2534380
200104,5048,11855552
23002,5045,3743331
9100,5044,2087380
80701,5044,11076881
11136,5042,6262533
10501,5037,2760156
41303,5036,5321995
5000,5029,1653436
8312,5027,1520682
21304,5026,5455739
25101,5026,6510054
12500,5024,4377817
11126,5013,4795469
23902,5011,5166916
13102,5010,10612306
962100,5010,179152353
177303,5009,1621432
711900,5005,6140371
507101,5003,4061934
951402,4997,102821788
976301,4994,66893670
711800,4988,7032095
20707,4982,7516587
20802,4978,7783486
20764,4975,2306757
7961,4974,6572175
957800,4968,187711746
185202,4967,1769480
21101,4962,9893160
916400,4962,157523398
756500,4961,39522612
206400,4957,38599800
965201,4955,103506379
812500,4952,23148358
963700,4949,50897078
6430,4946,2582420
966000,4944,52553303
6330,4941,2846182
7957,4940,4285836
23001,4939,17536910
315300,4936,11767541
50105,4936,3912972
10003,4935,2215338
7812,4931,4159230
955200,4931,270231500
32400,4929,117592855
710600,4927,6774252
7960,4926,1533841
973800,4925,153608889
130103,4913,3625054
802,4912,20831010
21501,4911,4063665
720300,4910,84269329
31200,4905,110466446
41307,4904,17341211
23901,4902,4665315
9395,4895,2541162
10910,4894,5169337
345000,4893,12892464
184105,4887,3267533
812604,4884,5774408
11760,4881,71748056
32204,4881,6952980
390100,4877,233563853
10902,4875,67621282
152102,4875,1426549
964800,4874,125914862
533101,4873,10427115
930800,4869,46646025
178204,4862,1592203
7302,4862,2203541
51200,4861,34457122
950600,4860,9365410
20310,4860,4467779
711111,4859,7820980
6310,4857,4188231
967400,4857,23552503
175105,4850,7097505
200500,4850,3923529
50701,4848,84463474
601503,4839,4000342
8322,4837,1676131
186106,4836,5764834
41404,4834,3811475
712114,4827,3668558
753302,4826,7733598
51000,4825,67430662
2102,4822,31316215
957200,4821,48912594
951202,4818,136410013
3700,4815,8204680
131103,4812,3307633
9001,4811,35357414
502102,4808,3665605
20404,4807,10789571
6353,4806,1739265
530108,4805,3923084
953000,4799,530044747
30400,4796,111990166
956700,4796,222173259
202901,4795,3965004
170102,4793,2844217
8903,4789,17081464
911000,4785,360258223
8300,4779,2555487
205701,4777,17419962
206300,4777,32916403
7600,4775,37561428
531801,4772,8420923
11412,4769,12501210
926100,4769,18098640
173104,4763,7389704
132100,4757,3905440
933600,4754,7837509
300100,4751,69189352
971000,4750,162488860
415300,4749,3702749
711412,4748,9389777
7956,4747,4095858
9325,4746,5187928
50301,4746,7285539
812601,4745,3107973
976802,4743,112460395
752200,4743,18106746
770100,4742,286764378
14300,4736,57667037
117700,4736,1882487
100201,4736,2342912
195600,4734,4495532
100,4733,2128607
41503,4730,7171149
120102,4728,4976609
94101,4727,89463428
40204,4726,4232655
21303,4723,2909362
711324,4721,18110371
416100,4719,13445044
220102,4716,44033617
24401,4716,22599124
770200,4714,222677858
187106,4713,1378772
340100,4713,112867242
10004,4705,1565592
204700,4705,4425643
961000,4702,262682216
916500,4702,229910649
530103,4700,7076575
530901,4699,6862041
9205,4695,3786139
23501,4691,8109549
1402,4689,154161135
20502,4687,31031403
183300,4686,3848960
8311,4686,2490743
770400,4685,96485504
110201,4682,13185902
960900,4681,242421508
600,4680,2230095
757702,4678,35980096
6943,4677,1859517
312203,4676,57697020
24324,4675,4167067
504800,4675,2241749
9757,4669,3658245
926200,4667,35936588
520202,4667,1750244
759101,4665,70598547
100203,4660,2452492
22800,4654,2010654
101,4653,28785186
700400,4652,2137893
6392,4644,4125344
312300,4644,32390614
531405,4642,8821311
958700,4637,10963659
171104,4636,1599814
20505,4633,3348523
7710,4629,2035396
71300,4627,6376734
9401,4626,6392125
530603,4617,10503604
9520,4614,6330578
240200,4614,6876608
6302,4613,1927216
9372,4613,2218508
977200,4610,372962799
186202,4606,3789952
22500,4603,8709233
417300,4595,19337666
2800,4591,68603031
11766,4591,4418267
409002,4591,51590094
950200,4588,21306808
178102,4587,2199467
174205,4585,4639849
11127,4584,3438058
758602,4583,71899559
973200,4581,47595676
505800,4579,3990823
24903,4578,6886614
6991,4576,6997011
8164,4573,1298455
711323,4571,10677591
916200,4568,72281813
195700,4566,16112934
912500,4557,184655875
405000,4556,60210952
9901,4552,1556461
108701,4549,1456361
7211,4549,17054829
9101,4546,12239744
10900,4545,7312838
958200,4543,338643165
51001,4542,6987703
7204,4542,4387761
601802,4542,44450370
11301,4538,27272647
601200,4536,3818224
408201,4534,18658247
416200,4534,12814942
210201,4532,5369716
714600,4527,29713376
7306,4526,6548017
189110,4523,6235624
11565,4519,31244637
915800,4519,18556947
32701,4515,3480830
5702,4513,2568785
417001,4509,5498862
136105,4506,6114782
507600,4506,1619210
520400,4505,2742344
11109,4504,9524430
137102,4503,2716057
951100,4502,45609126
953500,4498,200044066
712000,4498,3965723
712800,4493,78567727
530100,4491,82421531
33101,4488,11716893
172202,4483,3845009
7305,4480,3317703
965400,4480,55427509
507502,4479,1561245
240500,4478,14398873
507203,4478,5533978
900,4477,43299706
931400,4477,15703555
220201,4474,5574164
976700,4473,54035539
177405,4471,1819181
926400,4470,345310170
12202,4469,27390160
70400,4466,5969537
9200,4464,3112734
40206,4463,23562313
22101,4462,7454455
20812,4454,5354242
10801,4453,11800485
11133,4450,9059829
312100,4446,69504724
32704,4444,4329641
1300,4443,4489327
6992,4443,924140
30302,4442,48526898
6321,4436,4344298
9711,4436,1946685
920700,4434,18568034
970600,4433,28313737
1500,4433,2285242
206600,4430,2637244
950800,4429,83118042
531802,4429,11934868
8381,4426,3437011
152202,4424,2208456
751900,4419,12565753
964200,4418,286558582
713300,4418,14713496
9337,4416,2966985
600304,4412,7117279
415400,4411,4103795
2902,4410,14875550
933302,4408,14759587
938100,4407,70338587
7494,4404,2864458
315002,4403,28354692
9003,4402,13667765
11132,4400,7841843
11129,4396,4749591
177505,4395,3670778
70600,4393,2999817
520104,4392,1927523
22200,4389,5782407
105700,4385,1623308
967300,4383,357204765
311300,4379,61639929
10301,4378,94947324
41403,4378,4353833
963100,4378,256627968
977100,4376,395903083
21702,4370,2183985
531502,4367,18358529
976600,4363,207149966
203400,4363,6106464
2200,4362,55178399
520500,4362,1662186
756803,4360,6737334
177101,4357,5001872
5902,4356,2595787
40702,4351,7565262
508399,4351,5554026
31906,4351,7227183
11501,4350,250852417
100301,4347,2917586
951201,4345,129417006
71100,4345,2083565
200,4344,46585347
101102,4338,1323024
404000,4338,34288760
50101,4338,3398913
931601,4338,4800023
27400,4337,3864547
504700,4334,1711215
240303,4333,3543451
186206,4332,10029950
6944,4332,2557652
204200,4332,5685764
977900,4330,32793110
965200,4329,51273435
137103,4328,3119995
1810,4324,395015
195900,4323,6670964
955801,4322,114930416
978000,4320,200914488
125104,4319,6508794
958500,4318,12337761
961100,4317,470011430
973101,4316,1355537
956900,4316,170069147
71201,4314,1572777
25200,4313,1521604
916600,4313,118502044
124300,4312,1463838
5601,4312,2906216
41701,4308,31563766
7931,4305,4100557
420100,4305,92516822
962200,4302,7395610
31402,4296,4015237
7512,4295,1975517
80103,4295,3066415
177501,4294,1745199
508900,4291,2572147
811901,4289,5018652
135104,4288,9956074
955900,4288,32916130
1100,4287,1713538
200700,4287,1606576
711202,4284,57039534
958300,4281,50963566
966100,4280,223982483
710900,4277,92926304
912400,4276,57605653
240304,4275,6599484
915700,4272,9944061
965100,4271,242559803
27100,4271,2983663
412000,4271,65721085
755302,4270,20641860
601400,4269,5665565
971700,4265,141517024
954800,4261,16233799
202500,4260,2302294
60100,4260,18422288
713402,4258,5372760
154604,4253,1433418
963400,4253,46082342
958100,4250,244075787
9600,4250,6403847
4002,4245,1269467
6924,4245,1651083
8110,4245,2057637
40200,4241,91139372
32800,4235,3432934
951400,4234,145794121
312202,4232,57492020
812102,4231,37289675
531501,4222,7020704
938000,4222,310203015
480100,4221,94591108
180102,4217,4172565
757100,4216,43189173
531102,4216,14479841
402,4215,29834219
20742,4213,1977943
810100,4213,4463760
711411,4211,8527334
30700,4209,26159903
933002,4209,9573082
960200,4206,179885075
963600,4206,20148487
950400,4205,95850725
531601,4205,9529931
6600,4204,2128917
968401,4201,94731111
1200,4199,3188708
811301,4199,2721130
911602,4198,7381163
520105,4196,2611063
710500,4193,3085731
3000,4189,3525168
963200,4187,46672621
220,4186,1945308
752801,4184,18403664
152302,4181,1700415
926000,4181,40105422
130104,4179,4082459
1501,4179,2865193
710200,4179,5628441
184103,4178,5954574
532003,4178,16946800
813200,4171,6324313
2602,4169,65699775
971400,4169,196906149
470102,4167,123825144
198300,4165,7097901
2608,4164,3234583
8201,4159,1689880
107802,4158,1834386
141100,4158,1063951
134204,4157,2317741
912300,4157,8099448
951200,4154,186046658
138109,4153,4143908
200901,4152,11350018
503600,4152,4450776
752500,4151,14843013
21421,4149,2275967
970800,4148,36132912
23300,4148,8792485
315001,4148,25517267
24301,4147,4543202
26103,4146,2915735
10911,4145,9568208
9405,4143,5775038
953700,4137,318276540
28100,4135,27824649
8822,4134,5106846
23600,4134,2883409
952700,4134,285417152
198600,4129,1941467
10100,4126,20489723
189105,4126,6682790
30600,4126,157266082
531702,4124,28666910
930700,4122,18777959
1401,4119,126609406
138110,4117,2085542
813000,4117,82236316
6351,4116,2281483
971900,4111,14401557
27700,4110,2194801
500,4108,4624346
911202,4106,77745239
220101,4104,16095931
410000,4102,128279838
8120,4101,2014970
812900,4101,128232734
711002,4096,28615454
196300,4087,36518620
25500,4087,1361950
711001,4086,15349477
51002,4085,60023161
953901,4084,88416645
11530,4079,2331211
220202,4079,10558463
8167,4078,7394564
417002,4076,13980707
102700,4074,1991456
934000,4073,16215059
8905,4072,9182614
32006,4072,3742711
502800,4071,2416573
25800,4070,4034431
601600,4069,27118282
510500,4065,2418990
2403,4064,3324869
964100,4064,253113089
1902,4063,1111229
197100,4062,10711370
5500,4062,1480800
601801,4060,23976069
14700,4059,1646373
1901,4059,1722797
603,4058,35655337
813502,4058,60730767
500100,4057,276547524
963300,4055,36884124
365101,4049,45631251
960300,4049,349258376
6800,4046,1713032
955603,4046,218214607
30602,4044,4631677
960400,4043,43135032
972600,4042,87911261
720400,4042,173408523
415200,4042,4673723
974200,4039,393825909
97201,4032,13286041
712900,4031,38491362
408102,4024,9839469
201600,4023,3684152
32703,4021,1244188
177201,4016,1117585
195800,4016,13882605
50602,4012,93221333
41000,4011,52590313
915900,4010,232189184
177504,4008,2066639
206500,4008,17367358
177103,4006,1975664
13000,4005,2608816
30102,4005,29512201
41100,4003,237208033
20702,4003,61991733
916000,4002,18620322
811001,4002,11092100
953600,4000,231196899
103602,3999,2308486
32300,3998,6863318
7552,3998,1502653
30902,3996,52069482
7010,3995,2742582
115002,3994,13544770
510200,3992,2902452
177406,3990,1400908
71202,3990,3780377
9754,3989,10623075
770301,3988,215727389
91200,3986,31320207
531701,3986,26687286
714000,3982,4192486
954400,3981,90366559
40301,3979,6276136
931200,3978,60545847
40404,3974,6364944
311600,3972,9858676
533502,3972,21119082
973700,3971,243600719
931300,3970,47615985
131105,3968,4542409
172102,3968,1770896
41504,3967,7871764
124600,3963,2822790
11520,3962,5513808
968300,3960,374984412
11401,3958,89860649
6923,3957,1825728
22000,3957,4236901
510100,3954,162014304
953800,3953,266623637
930400,3953,132256328
50303,3950,2185671
40704,3949,4114508
240302,3948,16439070
310700,3940,27863141
954500,3932,89986162
152303,3931,3381849
2605,3930,64343148
965000,3929,177198512
965802,3928,70913635
973300,3926,55628993
20101,3925,3728161
952400,3923,33197093
31700,3920,1797339
2600,3920,3566865
171103,3917,1907904
974700,3913,210615568
711501,3912,6400509
153107,3910,4318017
26104,3910,4126507
969000,3909,392136857
9385,3907,2750283
153105,3901,1633374
40302,3900,7747252
12300,3893,2021974
10400,3893,37374178
955802,3893,24973207
962900,3890,2370360
812301,3888,2893833
714400,3888,16250104
7534,3884,2304274
812002,3882,11651532
977800,3880,117400751
7214,3877,2168183
974500,3872,2356636
153106,3872,1993704
201300,3871,3506683
10001,3871,2611372
701300,3870,1601173
958400,3869,238918741
931500,3869,46982158
962600,3867,219529304
961300,3866,55140621
140800,3866,1900625
6300,3865,1609365
714302,3865,3614027
197500,3863,1330485
7965,3863,4822852
197400,3862,1449904
6921,3861,2680192
600901,3859,4925346
975000,3857,19170319
189112,3857,3662589
20320,3857,18987081
933500,3854,54111232
965300,3851,24244876
8206,3851,3958931
4703,3850,12795168
30501,3850,14599888
713000,3848,121197662
170202,3842,2580627
138108,3840,1619616
161500,3840,1012091
2500,3836,480966
711321,3834,6383499
196200,3832,2021401
201400,3830,3228184
9323,3828,1104206
6500,3827,2423383
9498,3827,5551950
971100,3825,94388479
963800,3825,228660939
970300,3823,28731214
3201,3823,1395312
41104,3822,3877803
714901,3818,82244915
179101,3816,8359884
972800,3815,74682177
23400,3814,1492180
1600,3813,13303102
10200,3812,180861495
10904,3812,3085623
177606,3809,3174130
50302,3807,13667524
956500,3806,12965462
40700,3805,4165288
21002,3805,1966846
8801,3804,2974900
185203,3801,2516674
2601,3799,93481608
200300,3796,5315849
973600,3795,178265205
555002,3795,11736269
977700,3795,170359931
160500,3794,1189041
200103,3794,3100504
30500,3794,94190056
704,3793,24594009
965801,3793,155275751
154501,3792,2215165
8501,3790,6144024
174204,3784,3331564
7820,3784,2013821
503800,3783,9224395
532004,3782,15258911
11402,3781,83011919
177607,3778,3019443
172201,3776,2314272
90100,3775,27286532
185104,3773,3380186
925800,3773,321630833
51100,3773,65459592
921600,3772,4018771
210101,3769,4178932
21603,3767,4163893
531001,3767,7087532
32008,3765,7643622
6721,3763,2825391
7047,3760,2338342
22300,3758,264073329
9203,3757,10439852
700702,3752,2356836
40900,3751,47797846
1110,3751,529338
9322,3751,1485188
9392,3750,3863757
40600,3749,65514225
183502,3749,1600634
11125,3744,5336076
9393,3742,1363618
1802,3741,3461929
70902,3733,6866845
270100,3732,68143915
930600,3731,68731567
440100,3730,94309857
21901,3729,9950180
701200,3728,1793648
21604,3727,2922874
40100,3726,209089424
751600,3726,2621286
966800,3726,125211308
532706,3726,12121409
962500,3724,285677387
602101,3723,28981669
1400,3721,2052401
700800,3720,1922938
756801,3719,10912222
60300,3718,5382125
555102,3715,10791396
5700,3715,2059974
8382,3715,3255730
365001,3715,16852973
510400,3715,3129869
6395,3713,1807787
152501,3711,1396407
973000,3707,3539405
532001,3707,20035575
210300,3705,9455402
976403,3703,69941308
964300,3701,115713163
134203,3700,3811541
173106,3699,2349595
11300,3696,6804911
7100,3695,2829240
910,3693,1282531
186203,3692,7906638
7830,3691,1122183
134300,3688,2590388
90303,3687,2816889
186105,3685,3442215
51101,3685,63978638
968900,3685,78650828
972000,3684,1954808
3402,3683,1507636
202600,3679,7368835
506200,3679,2184221
94102,3677,33539859
7722,3673,1792431
20201,3671,78728711
3002,3669,45900702
30100,3669,30739785
200600,3667,4189473
408304,3666,3726909
520600,3663,2231604
177304,3662,1640436
967200,3662,239317623
106100,3659,1615662
311000,3657,61321730
201800,3657,1921911
107101,3656,3991200
950900,3655,91968726
3301,3652,131612189
175107,3652,6080756
210202,3652,5456741
954900,3648,37291688
24800,3646,2205194
7202,3645,3803141
8802,3645,5980683
9000,3644,2627207
963500,3638,2394870
41800,3637,11503539
90200,3636,38766082
115900,3635,1282306
972700,3633,62419085
174107,3632,2130721
703,3631,4590282
958600,3630,18367002
2901,3629,6872314
730,3629,1043115
9403,3629,3781390
977400,3629,36171212
1301,3628,185637715
755301,3626,49788193
965402,3626,117808749
408101,3625,2350061
106900,3623,1269788
20901,3623,1602345
8163,3622,902968
204500,3622,1482850
7811,3621,2193824
177104,3619,1426648
560101,3619,177909501
6821,3619,1496546
132301,3617,4353392
970400,3614,21086788
505400,3614,1437201
121700,3613,1212821
180103,3609,4816820
124500,3608,3557079
57100,3607,70512362
530402,3606,2309321
701000,3604,1658333
10802,3602,23493528
161100,3601,907035
41505,3600,11445838
200800,3599,4058997
320100,3597,97979413
106200,3596,1038946
118800,3596,1153657
926300,3594,16547877
951300,3593,158812847
751300,3593,1876940
6398,3592,6658989
30301,3592,44897314
21571,3591,2810728
966700,3587,331452118
365200,3586,6082825
702300,3586,5857982
710700,3586,2899154
41300,3585,3062399
105100,3584,2384881
938300,3584,17506240
32200,3580,3229732
5801,3576,1729207
25600,3573,1248672
470101,3573,29074137
952500,3572,38646154
40305,3571,8162165
123501,3570,2025152
6323,3570,2326207
189109,3568,4516038
408301,3568,7590614
22001,3568,12731821
2607,3567,3325867
255000,3566,6461997
91100,3565,33383114
812800,3565,57483282
920900,3564,2864005
32602,3562,118866030
4604,3561,2770730
601703,3561,13665299
714902,3561,53143545
10105,3560,1623934
70101,3556,4764214
32501,3554,123884424
40300,3553,7382332
9312,3552,1567920
4800,3551,2635937
130105,3549,1679751
711322,3549,7838454
800,3546,2651267
11131,3545,9463377
90900,3544,2338799
532702,3541,2712633
975700,3539,228303420
7397,3537,3294959
51300,3537,48090683
813501,3537,28148141
160400,3535,1142354
200902,3535,26582303
956100,3535,1679278
958800,3534,7560906
105400,3532,1054648
4301,3532,2608519
201200,3531,3680627
24904,3528,7094104
50800,3528,51065916
408303,3528,2127532
710300,3528,2689576
103,3527,3587930
10302,3523,94803776
965902,3523,134707175
130106,3522,2437788
9802,3521,70286615
10913,3518,3215422
8168,3517,10139843
330100,3516,108004197
938200,3514,387161071
9340,3513,1549621
6502,3512,2331970
123400,3511,2520834
960500,3511,280189393
177503,3510,5367100
954000,3509,19268513
8720,3507,2845994
21506,3506,2304962
813700,3506,4835961
8171,3505,1352351
957300,3504,77102725
4702,3502,2132328
32011,3502,1991146
77100,3501,37121115
7394,3499,17596826
965500,3498,191384772
911400,3498,12721879
1201,3497,165883491
925900,3497,274840355
550100,3494,102631822
21300,3494,5147772
9902,3490,1617220
110,3489,1960372
952601,3489,232434104
11118,3487,7668686
8002,3487,8735368
51402,3486,75271087
520302,3486,1588037
503500,3483,2155796
40703,3479,3960397
811600,3479,3738496
160900,3478,1669572
912100,3475,3074222
916300,3465,28270479
80104,3463,3376933
