TRACT,POP100,AREALAND
20711,14020,44723663
2106,11418,19850985
61009,11031,11205626
2107,10963,17700883
2811,10439,11880708
5601,10428,16353495
61103,10273,27026413
20807,10031,12953031
4617,9958,21986602
2103,9703,22736863
60204,9668,14115476
3009,9608,38146729
10103,9518,30618576
61004,9513,14205723
60203,9445,24863129
22406,9337,11353988
10818,9316,8606158
4616,9300,13410144
20407,9274,19305761
20500,9244,34707709
11413,9125,9998183
11423,9096,7555095
10813,9041,7548612
11209,8975,85913969
61007,8780,7844416
902,8756,32295420
21803,8730,13276966
51502,8703,8183882
23004,8703,32222768
60206,8668,14163391
3101,8662,17682903
10823,8641,6098239
61011,8633,13538494
3106,8631,12999252
20716,8619,9759739
202,8528,9707028
1400,8460,8325120
61008,8430,14981042
3304,8367,32483049
10603,8338,17032016
11417,8261,4650650
3013,8256,10359992
3010,8180,12859802
5800,8075,97320693
2800,7956,4309956
20602,7949,91183499
2110,7940,13609090
51605,7887,13602601
4609,7846,22309890
60207,7842,11375208
2405,7757,38868870
60405,7690,7244079
4614,7689,17319407
1900,7665,13874733
2201,7620,80566312
60209,7589,14761205
11608,7511,8418129
3107,7501,21292684
60904,7421,26937866
20707,7411,55298246
2812,7396,10075800
10808,7394,6199505
3115,7372,11728287
2903,7366,9834637
1701,7363,18403578
20713,7268,31278350
4612,7245,6145765
3008,7245,10445136
20401,7216,40235789
10820,7209,6474638
20710,7202,68216300
3110,7197,4642254
60913,7169,7449030
10311,7162,29200732
10109,7125,5871837
2005,7122,12434071
51000,7115,7830260
61706,7100,48041608
2609,7094,5517983
23405,7046,40559324
11424,7008,6334886
60406,7005,19276189
61709,6986,16722636
20404,6963,68289005
20718,6953,5658202
40103,6927,16580948
10801,6861,273538839
21205,6839,23894882
61104,6825,16346163
1504,6791,52327745
51603,6790,21808851
61708,6779,18741754
10817,6773,5555342
30702,6761,54081623
2822,6757,10628241
22404,6717,28918356
2612,6677,4657621
10505,6635,8240915
501,6624,28040834
10814,6622,4967643
11205,6621,15366477
1601,6600,29551925
70701,6589,104103824
3301,6571,45743790
5602,6558,13798986
2821,6556,5797322
4618,6534,14454105
2814,6513,11416993
61203,6483,58239763
3014,6464,12887437
22702,6458,52075539
503,6430,26591812
40101,6408,38582058
22806,6366,27736584
60901,6338,17099227
2815,6313,6605712
40102,6282,18509904
60310,6273,104098439
51607,6269,13963629
22005,6247,10977155
23408,6231,17060373
3601,6215,14300743
70400,6193,19029736
10312,6149,11263582
10903,6130,16198057
2002,6128,5472919
3802,6074,14443028
700,6070,8812358
2901,6059,14813341
102,6020,12009514
502,6019,15391112
20714,6016,7712068
20506,6008,19355077
20812,6008,8089635
21201,6002,17273800
11604,5989,5956379
51609,5974,8778536
4621,5968,6231157
2102,5966,138951829
10503,5966,22670806
11412,5959,11666165
70702,5932,60416646
51608,5915,17588732
20200,5910,248611850
11407,5878,29447936
2904,5864,10174246
401,5856,89552872
61602,5847,15569767
61403,5836,70638033
10200,5828,29705839
3012,5806,3861755
4701,5804,5661483
3701,5792,28945492
60700,5770,6468924
20701,5767,10294194
61705,5754,63421853
11414,5751,10354897
3011,5747,9880002
3104,5741,5043319
5701,5736,7314599
10400,5735,16963598
3303,5732,51928652
10414,5730,3488430
4607,5719,6951255
20802,5712,7500021
920504,5709,32162836
1704,5708,11742581
1807,5704,4877834
23101,5693,16664903
10308,5687,15843024
30104,5686,121980671
61506,5666,61061093
11603,5660,5750202
10313,5650,80746450
1100,5625,9584655
61010,5617,6139665
51606,5577,16407629
950502,5560,42130546
10108,5548,54633548
3017,5545,5164093
60101,5537,33011684
21601,5530,47117704
5900,5521,2730545
12200,5513,174735745
60909,5493,8851198
970601,5491,55588269
21604,5486,17126023
4619,5467,5324544
4620,5455,16603682
300,5415,5901794
4615,5406,10597761
2703,5402,13546030
51403,5386,12076673
1703,5379,13060136
11901,5349,16560198
2805,5340,9383457
950500,5298,285212526
23500,5287,141309774
20800,5285,175868101
20719,5283,3085992
21040,5274,10029574
10607,5272,3552247
23302,5270,6816508
11303,5265,5725222
22804,5262,33968864
2613,5255,4217793
10807,5254,5792165
2819,5254,9589604
20717,5246,4216586
20503,5227,137436475
12001,5219,11235514
50600,5196,5966186
21030,5186,9478211
80200,5175,213399761
30302,5175,62478584
10800,5171,57589627
10310,5170,9913488
60803,5170,3494181
2504,5169,65160660
11001,5163,28482574
22304,5148,79864686
22902,5148,11830179
11201,5143,24260864
31000,5143,86774458
2507,5142,8699444
3016,5131,16550379
21500,5121,8713361
11304,5118,5190373
920105,5116,63102213
3111,5102,14124894
11208,5099,11270676
61802,5083,24273962
2108,5070,22557842
11305,5058,3797497
12002,5056,46775002
2006,5022,4741595
10819,5009,6754672
4610,5007,18027488
40300,4997,9287560
11419,4984,4680093
1804,4982,4182073
920200,4978,349442359
70101,4971,84306154
