TRACT,POP100,AREALAND
271702,15965,73247173
10120,11715,9010841
113113,11122,4930797
112827,10862,14746155
114303,10724,6819278
202,10042,32741754
10212,9953,18915270
113114,9861,6593692
10121,9403,8146776
125307,8734,12629315
2901,8681,12681326
127100,8538,5998938
127003,8446,24820196
126404,8413,13497127
115210,8274,7723519
127002,8272,13559460
125407,8219,10047848
210303,8164,19222308
115108,8083,17074433
960200,8037,259446622
126002,7994,9187504
125906,7987,5462485
10411,7911,261445868
113105,7886,147817441
113509,7826,2152720
113905,7667,3907743
10123,7623,7719064
113022,7589,2905128
126306,7585,3920044
112402,7498,2720633
114500,7487,42908499
113016,7420,7262221
113307,7413,5013416
125103,7390,13342073
270802,7387,87814791
113010,7371,4914677
210518,7352,30540033
10116,7299,14956427
113017,7279,3880213
115109,7272,35498066
270601,7255,4325660
271703,7249,10847639
10114,7244,16378471
271600,7244,14964527
1202,7230,23261922
130708,7224,554598643
1300,7159,196800539
126902,7142,3301150
1802,7141,583166
10217,7135,21139485
10122,7132,12411180
113408,7119,2606257
10222,7105,3393100
940600,7095,2044714620
125801,7086,3377988
126206,7040,23755427
112821,7038,11163039
115211,7033,18444947
110501,7022,3777818
113101,7013,4791228
270401,7008,19362454
130800,6988,26224243
111400,6976,2155022
210600,6958,4123519
126304,6955,13521633
104200,6895,5685126
211202,6852,8012197
113410,6805,2602766
113406,6787,1958627
210900,6776,4514100
130706,6774,51565361
111602,6762,3313299
113514,6757,1844737
113023,6756,2279314
125501,6741,3897928
502,6714,5091018
125905,6701,4628455
100600,6699,2936104
112611,6681,2613553
125408,6670,28892094
126101,6670,6110573
10100,6653,51298337
126108,6625,19795018
126205,6615,5581484
110702,6609,438263163
2208,6588,4072198
970101,6568,931453609
113011,6567,6158844
113505,6558,2646087
270301,6557,196609139
126500,6551,3776988
112914,6548,2560863
210513,6533,3082084
403,6530,23753087
113414,6530,2675097
125411,6523,187211708
210407,6511,20796559
10307,6502,5821105
270905,6501,216458395
113521,6493,2648229
125804,6480,6255092
125305,6449,3904639
126105,6436,3556456
115107,6431,18882844
110500,6425,3384832
10127,6391,5698166
270805,6380,7079948
125805,6377,3353333
706,6370,2184751
112904,6352,2164862
10220,6336,9371841
112610,6292,2102805
113008,6285,4230641
200500,6255,3159443
112405,6241,2722703
125413,6232,3829138
1201,6226,16624857
113513,6186,2805825
113515,6168,3605944
112823,6165,3588168
210704,6142,3638745
703,6141,1831747
113013,6130,5042349
126901,6123,3509508
113523,6102,2638156
130704,6070,3508397
125104,6064,21373287
210701,6063,3001317
1801,6062,498974
100306,6043,1790191
113904,6039,1948532
271101,6034,5553070
210514,6022,4901089
210516,6014,31615930
113413,5980,2599994
113415,5951,7793811
113801,5939,1595688
968301,5921,253662572
102801,5919,2778928
112816,5906,6347114
271102,5901,2900687
100500,5893,1884464
113021,5887,1962792
10600,5884,682441977
111302,5878,3333035
302,5869,92877771
10210,5868,15810476
113012,5837,6239201
126001,5835,4476742
110600,5825,2916677
1101,5816,7357004
110800,5813,3400677
130705,5812,17026462
114304,5801,2890975
113526,5793,5856222
210305,5785,3597870
112812,5774,2858610
102900,5768,3770811
10107,5765,641232224
270701,5764,2556061
111801,5762,2083862
210304,5762,9620262
270804,5760,7653883
960302,5746,9842735
10118,5723,3114517
112824,5722,5094035
211100,5713,4319446
10219,5704,6447254
112700,5671,2960294
125503,5657,2602631
10209,5649,6765130
111002,5627,3814184
801,5624,1833326
940502,5619,66640490
125304,5606,3353547
270803,5594,58457018
270904,5581,22527233
972300,5580,943267584
130900,5579,4084772
202000,5560,5060880
901,5559,1686016
110104,5557,64334095
125502,5555,3299142
940201,5552,7470717014
112621,5540,4868289
964304,5531,22693160
114301,5511,1052118
126600,5502,2447881
2212,5502,9487020
113600,5498,1939278
960802,5471,11777242
111701,5452,1358256
112612,5440,2584969
112804,5429,2567389
270702,5422,14613011
200203,5420,2052245
112813,5410,4169218
113903,5403,3956117
112609,5402,3297665
1401,5392,15436013
113024,5388,3648407
125301,5386,2752976
964307,5382,13427587
1602,5380,1569239
960701,5379,3947945
113540,5367,2509275
112918,5362,2608360
960400,5350,658093017
210406,5349,8288599
10110,5326,5619395
113025,5320,2247443
112805,5319,2760665
114601,5315,2961210
3403,5315,3321887
960500,5311,162340436
10700,5310,5471091
508,5309,2473691
126204,5304,59824943
10124,5299,5245914
112905,5295,2600748
110202,5294,1043046897
130200,5275,679220696
113014,5273,3026131
113908,5272,1844624
125409,5271,2607917
125414,5271,1772854
112822,5269,2548227
112613,5264,2972074
104800,5263,2055555
112826,5253,10124468
501,5247,2724900
1102,5246,6125502
960202,5236,16784644
113111,5210,1881892
200204,5209,2774389
10303,5205,9795433
101,5201,155060220
125908,5201,3215122
113308,5196,1646740
10404,5188,2107067
960801,5166,181918513
112608,5165,2455885
210512,5165,9421498
114200,5161,5001638
112913,5158,2612602
112920,5155,2550160
270502,5149,10602681
10129,5147,5943801
975500,5142,912864815
10200,5133,8733109185
112815,5126,40112290
113309,5111,1867612
130701,5109,182355410
511,5103,2127450
125415,5093,3423617
10505,5087,5500630
110200,5070,3434048
112828,5063,3004592
10131,5060,21840663
112101,5058,3054645
