TRACT,POP100,AREALAND
4002,8171,34552689
2000,7709,98259702
11500,7242,181253871
4100,6946,68982104
37000,6717,51236468
38001,6674,25801271
46500,6652,107902578
31100,6578,39635861
10000,6461,92908878
900,6430,17652915
34002,6425,108504816
9000,6311,235277066
36002,6260,111437153
2101,6237,5087863
975500,6186,165484383
4803,6124,48160956
4702,6115,81195877
31300,5994,113737462
41000,5906,109380787
41500,5873,105076511
42000,5817,153480780
966700,5770,171124909
17305,5620,22000947
975100,5560,316159749
5100,5524,65708260
2102,5481,9556664
4401,5447,19080030
5200,5418,18868371
4502,5294,50282923
3702,5284,28282438
30100,5274,37726010
2200,5267,4637366
970200,5232,47243115
4300,5206,21486976
46002,5180,358614462
2700,5175,12719361
975200,5154,185178607
24102,5092,3982755
965900,5089,109404419
20700,5055,6152018
17306,5053,52590258
33000,4978,98458128
2504,4965,27198147
965300,4944,133508934
10200,4924,43957849
4802,4913,41299133
20002,4903,57910753
17303,4889,19217595
970401,4865,120361146
27000,4853,175672620
32001,4840,39532895
3400,4804,4270468
7100,4801,14441563
11100,4753,36734013
47000,4723,331168712
965504,4660,166322755
17000,4645,109418586
951700,4642,299639160
971400,4620,125310913
10601,4618,88857973
970400,4603,159001868
8001,4601,246437105
2901,4537,10464924
24501,4525,101010905
18000,4520,114608329
4202,4516,34675805
20900,4503,11485509
25206,4498,2334802
28003,4486,15542411
31200,4451,209330458
30200,4437,21418031
20802,4431,15362332
25001,4425,49524662
966300,4424,257597216
960700,4422,175617645
970700,4410,28284293
20000,4408,129234495
46000,4376,83595024
1700,4370,1945180
4201,4353,33783391
11000,4267,36319749
26000,4264,61781119
6300,4255,3498141
3701,4251,10185277
2600,4231,14344038
30201,4230,16066472
1900,4209,1695746
971202,4182,86788918
4804,4179,10916733
40000,4173,99144955
30000,4114,28391898
24101,4106,7125229
36004,4089,12875512
975300,4088,81232406
10800,4079,14778788
24002,4076,85556554
4600,4072,54973599
23002,4072,82791373
950600,4067,140257678
13000,4066,88093615
3500,4050,2322711
6100,4049,5425663
11206,4044,3005107
966401,3999,141391164
17308,3978,19644954
970302,3975,181793952
2503,3936,38283390
25100,3933,31115168
3100,3895,2844102
35002,3891,16842085
23001,3876,12582878
950300,3867,143889187
24001,3860,57748568
952400,3857,45833985
971300,3835,106862181
3000,3812,64726301
1300,3800,1272078
965503,3768,41103798
1800,3746,2185760
975400,3746,176188143
17002,3726,46277177
30300,3725,51822898
975600,3724,136947834
23501,3717,124177121
965600,3705,91264945
5301,3690,1798360
10804,3671,63793577
3001,3651,4598546
970500,3644,56048967
960800,3633,484648735
956500,3611,289519095
2300,3609,2428215
11203,3608,18807308
971000,3608,442490625
11204,3587,8560473
12000,3586,96914817
28001,3585,50727240
35001,3576,66384405
2001,3568,3436371
24202,3554,21416184
2501,3543,10664858
4402,3543,15637719
23502,3523,157508253
970100,3522,78811668
1500,3518,1393392
30203,3508,14869191
20001,3473,47060649
951800,3472,82252222
17003,3470,49928952
20500,3468,2454967
28004,3465,24648409
15500,3447,226917381
4501,3443,39698049
16500,3431,176344693
3200,3418,1590279
600,3410,654031
3002,3410,9366750
971201,3410,57411002
38002,3396,20324374
966801,3381,17789499
