TRACT,POP100,AREALAND
2400,8281,3209389
50600,8020,104433008
14700,7833,3643516
13002,7794,62043092
1800,7606,1832956
2900,7508,2632365
3602,7475,823783
12602,7469,20960505
12200,7445,35350862
11403,7348,7265169
12401,7283,4986447
14600,7170,26491293
11800,7145,2951915
20703,7024,23376221
30902,6966,11779884
200,6957,1171243
1400,6949,908656
20903,6876,31664883
20101,6857,6489212
12300,6806,9968025
20603,6791,8346554
11500,6742,10984132
51502,6716,12692541
10400,6715,3166869
22201,6679,8763720
10200,6602,2799758
2000,6569,1497951
20800,6528,130269419
18400,6511,3969321
51400,6495,4841535
11600,6464,24079198
50500,6460,148804444
2102,6445,829877
20601,6431,9656612
11000,6389,659453
12000,6293,2844030
50901,6255,24149510
1900,6247,1131488
20300,6218,2183019
10600,6207,2416868
51306,6170,53425156
40400,6160,19054632
50801,6113,3572387
30901,6085,6503116
11200,5983,3111340
14000,5982,2062489
40102,5968,15313983
50103,5958,20552434
13202,5823,89099494
14800,5745,3750103
10900,5709,906236
1602,5619,568420
2300,5597,1182264
30800,5590,5982314
22100,5588,7465818
50902,5572,29480941
12701,5563,20528602
41300,5559,24469391
102,5527,2282126
10800,5515,727612
20604,5441,4293529
12500,5398,6967620
21100,5380,7158162
13500,5378,1354592
14100,5304,1924934
13102,5294,59738564
12801,5244,11268886
2200,5216,813498
41702,5204,46854076
16400,5180,1073972
14501,5134,9928003
20200,5112,2891313
40104,5056,15047720
20102,5048,2641219
11902,5030,2885685
16100,5018,926073
17100,4995,2096530
14300,4984,2728303
11301,4982,7070555
10502,4978,6763216
40101,4974,6003687
11100,4970,799142
12900,4954,8436608
12803,4950,45397830
13800,4950,2254010
12102,4938,1551745
21700,4927,2739752
40900,4896,10156946
3500,4859,1291393
3400,4855,3168151
50301,4852,16565294
50401,4849,28781453
11701,4818,4835043
15100,4802,1018127
30100,4801,4315236
30300,4775,6066744
14200,4757,5042950
40600,4750,1044557
302,4728,661911
2700,4725,1019884
11402,4720,28463998
21002,4686,2706612
13101,4680,80725136
51101,4676,70087662
41602,4654,8111600
800,4646,1292519
17000,4635,1786457
21300,4624,4168478
10501,4615,3885081
11405,4603,11889068
20702,4595,43837736
51201,4574,6282580
15000,4573,1171563
11404,4572,5890099
101,4571,2444129
12702,4570,5553536
13201,4561,35566055
51202,4545,7157832
15500,4521,924066
12601,4516,20896288
20500,4514,4362936
11702,4505,6914089
13701,4492,1454932
13300,4469,131446005
12104,4443,2027766
40500,4409,2367430
1700,4371,640312
3100,4342,1204795
17400,4304,1718648
22300,4300,6300759
1300,4296,556178
3300,4285,1813292
14502,4269,3222108
50702,4232,50228316
21502,4212,3745823
11302,4197,4910981
10702,4176,1949480
50701,4166,61156859
10300,4152,3661885
30602,4120,3361966
2500,4096,1199486
21800,4075,3418272
21401,4063,2423064
400,4058,645295
51302,4028,25918451
30400,3997,6558591
13400,3992,1736269
16500,3978,976872
50104,3942,12057309
51305,3934,23745279
51503,3917,11182487
22202,3912,8201499
51504,3899,12036159
21903,3888,3679940
21402,3882,2193137
10101,3874,3196952
14400,3859,2630537
30700,3852,1087317
20904,3845,8168014
15800,3774,1460659
15700,3753,1091848
50802,3748,5082381
2801,3709,568205
21200,3657,2395895
3700,3651,855993
17700,3637,3168566
41400,3616,53214256
2600,3613,665621
20901,3591,2576278
30200,3580,4257757
17900,3556,769494
30601,3553,11084230
16000,3523,1128996
20602,3512,6506086
30500,3474,1503617
10102,3471,3759249
22000,3447,3232143
1200,3425,555032
16700,3420,826899
13001,3410,71748709
21501,3399,1980787
15900,3357,753250
40303,3348,3820823
41701,3346,17575682
40304,3340,5577494
3200,3340,697323
51102,3321,24553597
17500,3319,1284935
500,3287,584835
11901,3278,1548002
20400,3263,1716901
3601,3243,871964
40700,3210,1607733
1601,3194,671187
17300,3167,1346076
13900,3166,2458396
41601,3155,2713151
21901,3152,2366201
16800,3093,863470
13600,3068,1926849
15200,3046,596948
12103,2987,788931
18100,2961,834169
1500,2936,1405337
18200,2919,582479
2802,2909,1088283
16300,2901,1934568
18000,2869,1022514
50302,2863,5989235
13702,2851,804289
18500,2814,3871959
50402,2803,19028223
2101,2790,455575
17600,2721,557701
700,2714,628015
21902,2678,2179293
40800,2656,1680965
12402,2636,3533214
15600,2633,481537
17800,2620,631048
40302,2615,2093955
301,2613,451662
1100,2602,501024
1000,2584,426210
50102,2465,8834844
21001,2421,1398831
12802,2394,5231974
15400,2381,363262
10701,2349,2806670
15300,2316,420710
22400,2283,6636440
900,2250,458555
600,2246,1964767
51304,2185,24627628
41000,2029,711274
16900,1918,1819687
20701,1894,56952856
40105,1873,23270082
18300,1842,305463
16600,1787,732405
41200,1734,1419519
51000,1671,14038674
40200,1612,2344771
21600,1570,3725684
41100,1479,840053
41500,1410,23521354
980000,0,3771533
990000,0,0
990100,0,0
990200,0,0
