TRACT,POP100,AREALAND
3101,8002,39639566
3900,7343,2867781
10600,6988,96391705
10500,6701,124208849
2900,6492,342186424
11000,6360,201275053
2701,6231,40925366
200,6101,6099938
2601,6049,7430571
3304,5983,8382739
968500,5601,8819241
3502,5492,111248639
953500,5434,131694101
963300,5429,7608842
3401,5343,38140688
960900,5336,456611129
954300,5331,124931277
300,5259,5936825
2702,5251,48080972
953600,5223,187960538
2303,5215,12022024
960800,5148,30367786
2800,5104,92082477
966600,5002,70119242
2202,4967,36992145
971200,4958,4372150
960400,4954,322017686
3301,4851,14989168
10900,4845,101893977
959400,4774,124215775
4002,4755,10686060
3600,4703,5455411
971100,4596,22926843
100,4573,3379266
2602,4563,4400313
955502,4553,153287543
963600,4458,100742832
951700,4439,450798747
10200,4357,231215044
959500,4336,427013088
951600,4333,392170951
968700,4312,153132796
600,4306,2071153
965600,4285,12345763
963000,4273,4594567
954000,4262,262746041
955100,4251,3692595
955200,4240,6628535
963800,4234,168367090
4200,4201,556975
965400,4186,449302091
3000,4167,83756945
2103,4156,44508757
962200,4129,103380835
968400,4123,58514276
957000,4102,513302560
955300,4100,41766888
966700,4060,57342219
960700,4004,71262244
962700,3924,49730073
3501,3912,106905376
971600,3900,336346251
953100,3839,163307599
960100,3835,210465237
955400,3823,37316325
960500,3782,105580399
2104,3778,24915294
20200,3760,81150870
957400,3709,47593454
965501,3677,69406369
957500,3655,46867610
962800,3652,348378124
965000,3612,115176367
970800,3598,111782969
966000,3559,50392039
971000,3540,56808595
20100,3533,130630902
10300,3530,257787195
10700,3523,2648533
959200,3515,104184199
964000,3514,238260183
10102,3499,199729326
953200,3491,117525679
10101,3472,132245625
965700,3446,116927356
2400,3441,1498120
10800,3354,2417551
10400,3317,283631057
967200,3305,345003106
971300,3258,121083994
963100,3195,1356602
954400,3166,213078148
950500,3070,643757965
2201,3062,9725844
966800,3041,264541532
953300,3020,97719222
967600,3016,117066524
965800,3005,114143178
966501,3005,144055534
957300,2933,58016874
957900,2931,208652190
967000,2924,9123832
957700,2920,99177897
963200,2910,5990869
1000,2906,1737847
2304,2895,15349728
960600,2894,529661007
951800,2872,111437939
957800,2864,354844112
962400,2862,112184982
954500,2849,93430160
966100,2842,112650836
971400,2831,238968074
970401,2803,90130172
959800,2790,76798428
2101,2789,64402123
959600,2775,112884949
951200,2753,76103312
965100,2750,104779276
954200,2743,202452415
900,2742,571981
963700,2736,45354761
965502,2724,34903749
959102,2654,251465884
960200,2646,122958389
967700,2617,69166941
955000,2598,82166277
800,2595,1370667
954100,2589,194974970
957200,2558,43913538
953400,2556,202191129
960300,2553,6359939
951900,2499,232091778
962300,2493,312513233
968200,2493,207099132
1100,2486,1798297
968600,2460,15739475
959300,2451,205766171
951500,2438,8247560
963400,2412,80911618
953000,2382,296832590
3402,2374,24717918
957600,2335,157075516
2502,2320,1016069
954600,2318,9027540
959000,2293,165876686
951100,2291,275185481
968000,2255,103541277
2501,2252,1129561
970900,2239,24634525
4100,2231,314115
957100,2226,150829460
962600,2214,46436051
961000,2211,128925704
954800,2193,952476
966300,2172,90311100
3102,2101,39296415
959101,2080,201422450
970601,2053,489468577
955501,2043,71087443
965902,2031,170868076
951400,2017,6930487
955600,1977,103664791
3503,1963,112087273
952000,1925,195088026
954900,1923,5918205
967300,1919,91506459
967100,1908,97649484
970500,1890,233361512
968300,1865,79458164
955700,1844,66517234
951300,1826,50729749
967900,1798,91848532
962500,1763,19199720
962100,1741,241157111
963500,1715,190225913
950100,1693,935280995
970402,1681,17857374
967800,1645,103610541
954700,1640,10150790
966200,1621,114011544
959700,1609,110189295
965901,1544,253772946
964200,1494,220656139
964300,1424,110920956
2301,1369,19768750
955800,1364,94439740
968100,1344,94938219
967500,1315,261048097
966502,1191,166678505
950200,1157,136930382
967400,1005,127080305
980000,0,3111178
