TRACT,POP100,AREALAND
953701,12559,48552980
11200,9237,57657683
20200,8931,103770540
40502,8909,6965718
11300,8273,107439488
40501,7860,3901128
11002,7563,132984533
11001,7283,17845768
20301,7128,31798148
11104,7123,12471974
11105,6726,138135875
10303,6530,4987468
40504,6393,5318776
11100,6382,7116429
40700,6341,5270218
953702,6337,28859032
10801,6027,6561582
10602,5924,14721314
10206,5797,3761111
10300,5794,2534737
40505,5780,5177584
11202,5774,6031817
962400,5654,24161624
11101,5630,3826894
40509,5625,66983208
963502,5617,8680267
963400,5613,15453028
40508,5587,4552985
10500,5494,4842541
954100,5272,10701455
300,5239,42504965
100,5184,5416382
11702,5120,636303052
941800,5113,174815373
40800,5107,322424807
963800,5086,22509043
955200,5028,3800466722
10900,5026,5879910
20100,4904,3874329
10308,4888,2599597
802,4887,1778643
10804,4824,5188239
901,4816,3335978
10201,4673,8513843
10200,4651,2859939
10106,4576,3352724
961001,4533,2892718545
10600,4426,8337858
957600,4393,12697856
957800,4337,46426327
10601,4284,5903592
970900,4264,15248184
1004,4256,3280726
10701,4235,5129682
960800,4180,1606509295
904,4126,2559998
967402,4125,4561951
951700,4121,615039430
962200,4095,5201969430
10306,4028,2587407
10700,3999,2710450
967800,3984,6458549
963900,3973,1294128705
963700,3926,2302402
953600,3838,1563548385
971000,3836,6469915
400,3813,1510647
40506,3809,3052711
953500,3806,2014234045
968300,3801,7760696
10109,3789,2574163
1003,3772,1591748
10205,3727,2852983
953900,3721,3813426
20302,3718,16634541
40507,3683,4985942
502,3666,995423
20500,3624,2135059440
967500,3589,37964457
10111,3581,1304574
963501,3579,4898784
962301,3573,2148274512
10800,3556,4207212
940400,3542,398468935
903,3507,1306011
10400,3487,2451681
501,3413,1845854
959600,3397,1642258774
40300,3370,731529783
204,3351,2472818
966500,3301,3910888908
20400,3252,2662587295
40503,3216,29573938
40600,3155,658299727
961700,3145,44839436
10702,3125,4570335
11400,3115,1663868448
801,3102,1655700
10100,3050,2065319
10806,3023,1306043
959000,3015,2542889235
953400,3002,1709346547
955900,2920,2048050458
967300,2881,25001201
957700,2875,3010962294
971400,2864,1105064968
203,2838,1326142
968200,2796,15147878
961800,2778,2621875906
10902,2749,16783007
11201,2742,1387110
950600,2711,832868277
967000,2701,3298091828
972200,2689,2045418752
12000,2662,813757053
958000,2644,11292921
10107,2639,10712461
602,2607,2410024
11103,2598,2804772
967200,2583,2381668876
968000,2581,2226478862
972900,2530,2524106808
956200,2521,1587761558
970200,2509,19771732
40200,2437,1106796161
961600,2427,34074665
955600,2425,2805437496
953800,2415,1903586
10302,2396,662652
966800,2394,3499233947
10805,2391,1293962
940900,2389,662396637
10110,2361,1303422
970100,2358,868735546
11701,2350,311957385
974200,2349,1488971232
959200,2347,1632310789
952300,2336,10355504
601,2336,6314901
969100,2326,19400607
952400,2318,2255372333
968600,2306,1835486224
965900,2301,4297393836
960000,2301,3277677502
952900,2282,2272050275
973200,2268,459483207
10901,2268,1989025
953300,2201,2858360401
965600,2200,2557733900
963600,2199,1820777
954500,2195,3266310803
970700,2185,890256132
958100,2174,1198414535
951500,2162,2655029704
970800,2140,977181045
940100,2134,647501612
964000,2022,788688440
956700,2005,2512074978
11900,2002,19424020
10307,1994,3260429
962500,1937,2898716172
40100,1902,1487162681
950900,1883,15479262
961200,1877,1871017444
972500,1876,2570819037
700,1855,1047948
11000,1846,1138845
940200,1825,436764468
951100,1821,3841337274
968900,1821,766615747
968700,1798,1844441513
962900,1736,2592280440
20303,1734,34301858
967401,1730,956618
952500,1725,2056593959
965200,1718,36793580
11800,1712,741791209
970400,1697,12150281
959800,1681,12987344
967900,1675,1613730617
962302,1662,1688908679
963300,1631,1318927486
958200,1613,23132830
10301,1588,1307102
969000,1556,1447776519
951900,1546,1342331505
974000,1513,734490392
940800,1509,2171183874
957900,1508,15170890
950200,1494,601510810
956100,1469,1049583609
973300,1468,2450542412
950500,1448,856211722
970300,1433,1331577867
11500,1427,2055734076
964800,1417,1520086944
951600,1407,206680983
972100,1404,922720831
965300,1275,2972277077
960200,1265,2518053323
973400,1263,20528787
971100,1240,724158755
940300,1239,528214911
950100,1191,606402323
958300,1108,1274428419
964700,1072,1412398866
963100,945,2974571272
965000,706,3147520227
