TRACT,POP100,AREALAND
11500,11046,4391327
8627,9793,73514932
8408,9057,4046144
21014,8402,20562622
7400,7651,7098722
30406,7490,6869643
21003,7423,33863416
30800,7413,141603534
10202,7391,33345457
40401,7324,197848526
8302,7253,1532278
6704,7162,18294135
9610,7105,1797455
8005,6997,13237531
7508,6994,1987009
8707,6985,820236
21800,6979,365110254
8410,6931,1848730
40301,6843,6017641
7507,6626,22403629
9707,6575,19773241
20802,6544,10684695
30903,6505,2642315
8702,6490,1074575
31001,6473,7367349
40500,6455,15928522
31105,6446,1582545
6203,6425,489736
6402,6393,2532978
21705,6366,107768836
21108,6336,112495867
40702,6315,29489150
31405,6280,17195381
11106,6143,3858120
21203,6111,2027060602
21513,6109,227425304
21015,6080,18015920
11300,6057,15157039
31106,6002,2454284
8952,6000,4006148
10602,5986,2005521
40900,5971,233843340
20500,5944,6092956
21504,5932,30723973
21300,5913,811422774
31102,5865,1376408
30305,5810,320156407
8418,5762,1075597
200,5745,10040042
40204,5735,20390070
9100,5684,32871406
9608,5664,45664163
6000,5661,715504
20600,5631,48334608
30404,5562,27257387
8918,5529,2346662
21016,5525,69452681
10507,5510,1264551
7702,5487,6221535
20100,5433,251395866
21502,5432,937936183
4500,5360,7714540
10305,5356,4011503
8632,5317,2832736
8802,5304,1093724
7807,5292,358033
8913,5128,822532
5602,5124,780491
3802,5114,293396
11104,5089,1644114
9609,5070,5056278
10303,5036,41696663
21707,4997,161787305
8405,4988,1074074
7701,4921,1262367
3801,4909,873923
8929,4906,1355157
21013,4820,132371424
20701,4811,4736499
6817,4809,462882
20900,4802,28714259
9512,4735,2641912
2702,4705,1032236
6500,4694,9692152
6813,4680,1839499
20702,4647,3080600
11201,4611,2451900
8917,4579,1985611
21017,4572,81731921
30705,4566,50470522
8301,4553,14875915
21512,4531,17315081
3404,4517,263249
6100,4517,475859
21607,4452,4964854
31700,4441,318120746
1300,4437,928081
8623,4408,5164904
10701,4397,3105731
40105,4393,109127923
21011,4388,246349025
20801,4365,30252027
30203,4334,15890952
3000,4305,1512916
5300,4302,349446
8415,4275,598556
110,4254,6653728
21902,4212,298755647
11103,4212,3247856
2600,4174,663976
7302,4172,2794870
940000,4163,142876703
31002,4162,2596881
10903,4157,824049
21708,4152,204154849
402,4147,3007279
21606,4120,6606175
3414,4118,250749
5000,4106,548142
8928,4102,1277730
2701,4078,1496245
40205,4069,15716170
6301,4068,782622
8801,4056,400554
8625,4032,722543
8906,4026,1658187
9902,3998,3914125
8626,3973,2387388
2500,3941,424185
8935,3931,692774
3702,3929,264985
10601,3921,1154114
10309,3897,9015820
4600,3883,6856899
6900,3879,1103115
9905,3879,3163067
21402,3876,41940841
4802,3873,500881
500,3872,2880153
8628,3847,642920
9402,3843,556741
21608,3832,2878398
10702,3832,4157267
20300,3822,3299915
8909,3820,1004316
9801,3805,54594260
10904,3803,965741
21706,3795,415932602
21605,3787,11049988
8407,3778,731164
800,3770,1118867
40800,3769,313964842
10000,3768,189885427
11000,3697,24716373
11105,3664,1087369
8417,3661,402636
9804,3660,1801516
8706,3650,1307183
9705,3640,1373632
8411,3609,1291606
301,3608,8568945
30204,3558,21011796
9704,3553,5708085
21510,3550,22728854
31505,3541,11124770
40604,3538,21724886
10505,3527,2068025
8934,3526,21655090
30403,3522,18970457
20400,3517,2702028
8944,3517,635831
7808,3459,1101750
3703,3457,1311950
7816,3443,11168179
30709,3434,2388109
30902,3428,1309036
10308,3427,9887610
9201,3423,1380781
7814,3416,1513537
8413,3400,477453
7809,3384,2462100
7504,3372,1088819
31601,3367,365360725
30713,3366,1684115
4900,3351,411409
3102,3345,3894342
8704,3331,1958714
9302,3324,830363
5800,3322,509559
4302,3313,389154
2301,3293,215142
10103,3292,50767945
981803,3292,2767847
8936,3275,798178
10510,3273,863765
30304,3269,110490467
10901,3256,3250335
1202,3254,520727
8705,3250,638241
8938,3242,306633
8631,3226,4329637
8931,3224,71979418
8933,3223,4010652
31404,3223,1508541
700,3215,974063
108,3213,936614
31402,3208,23257891
9706,3196,3895343
3603,3181,161676
40402,3158,6259849
30708,3157,3539043
6302,3152,661184
1000,3145,8409615
8921,3121,886827
122,3112,1181078
8912,3103,497984
4801,3079,2989071
8624,3069,929674
7100,3060,1243048
3606,3058,224398
903,3039,615749
1201,3022,533270
5200,3001,170554
5900,2994,2141336
8940,2936,1248797
40603,2936,41255876
8012,2933,798335
2401,2912,169232
1803,2911,107215
